date,y_true,y_iohmm,y_har,y_garch,dom_state
2020-08-28,-11.236774272400465,-11.525851446929176,-11.29220744213032,-10.13108022638914,0
2020-08-31,-9.339407276701369,-11.771517227387525,-11.211915279340579,-10.141519284137738,0
2020-09-01,-8.486514189198346,-11.924432560858428,-11.440571318892559,-10.17643736438576,0
2020-09-02,-6.703639500172185,-11.537626964561,-11.200368433044787,-9.938615750029737,0
2020-09-03,-9.60752815545513,-11.298024917996514,-10.947904332757195,-9.390802315843779,0
2020-09-04,-7.172405887233919,-10.539441617917017,-9.928247281703158,-7.77461055267935,0
2020-09-08,-7.86903173136814,-11.15991814155203,-10.008708015868013,-8.008988787249013,0
2020-09-09,-8.089229788968126,-10.561630620187849,-9.656964439390393,-7.659706655670737,1
2020-09-10,-15.12837079665291,-10.461320786662833,-9.55027300310192,-7.731876749939707,0
2020-09-11,-8.672476062040829,-10.260667998369755,-9.512877569155997,-7.782056939549032,1
2020-09-14,-10.580447445798118,-10.598887887503786,-10.059994367183176,-8.086603882172167,1
2020-09-15,-11.054065433755579,-10.464767312646838,-9.785022682641264,-8.231191842839682,1
2020-09-16,-9.458128261820399,-10.437765060522432,-10.136124192137565,-8.510255621222301,1
2020-09-17,-8.32420589377268,-11.05496388597717,-10.398751535139768,-8.760704657602055,1
2020-09-18,-8.985037906836114,-11.693381901735021,-10.59898035275046,-8.844409587201742,1
2020-09-21,-9.183844345789488,-11.479954535475535,-10.255256224633072,-8.600115457599813,1
2020-09-22,-7.50454925287625,-10.326409453344867,-10.312879316679261,-8.631288526945127,0
2020-09-23,-11.856006469396043,-10.510498632815288,-10.244915654448207,-8.770712096901313,1
2020-09-24,-8.265591690441315,-10.248134961677536,-9.832282003443257,-8.182578346429395,0
2020-09-25,-8.212037791799071,-10.37061837905331,-10.036080422042728,-8.47823820775998,0
2020-09-28,-10.41994465471483,-10.200876197389366,-9.874863360241267,-8.445038776590177,0
2020-09-29,-9.771347146468184,-10.300770107296827,-9.800572086084925,-8.405721392328774,0
2020-09-30,-10.102833062127132,-10.312338441390205,-9.912317092813902,-8.632277137993647,0
2020-10-01,-9.304451929083777,-10.998647924689603,-10.15549156435565,-8.842383977115759,1
2020-10-02,-8.082217289205175,-10.894877749460022,-10.141879087590581,-9.061754636135303,1
2020-10-05,-8.492429341275859,-10.857230573136173,-10.24571523144181,-9.040068609271309,1
2020-10-06,-8.119051353080799,-11.524418232266836,-10.158201236402094,-8.724325840183736,0
2020-10-07,-9.460552022962332,-10.685265956011383,-10.116222003208426,-8.588929509771823,0
2020-10-08,-9.445414525612447,-11.04336141672193,-9.947959195044547,-8.47249650130128,0
2020-10-09,-8.275353653385572,-10.989548435917879,-10.025621972265458,-8.668727783687384,0
2020-10-12,-10.057119230181293,-11.172267315062225,-10.061626984253136,-8.839418066193339,0
2020-10-13,-10.133131647911187,-10.810979740488191,-10.045228072860215,-8.691268829109077,0
2020-10-14,-13.384222376400967,-10.080769859097309,-10.199331649907599,-8.860522382427812,1
2020-10-15,-14.795301522930426,-10.436562969037922,-10.40270459131148,-9.01370035779659,1
2020-10-16,-8.357125416055087,-10.204866817457733,-10.611681462689809,-9.27718103354701,1
2020-10-19,-11.043439186136055,-10.89668890754818,-10.763019867151321,-9.537776853956695,0
2020-10-20,-12.534583965416127,-11.872284228373688,-10.510947959608337,-8.958643920266333,0
2020-10-21,-10.41650838707214,-11.655623629461344,-10.684399793035391,-9.21417735917185,1
2020-10-22,-11.373316461313477,-11.618978303857949,-10.817764528923435,-9.451928240370085,1
2020-10-23,-7.963489345580202,-11.034668348774,-10.694118903315374,-9.6314971022699,1
2020-10-26,-11.335978873922366,-11.289556878195702,-10.789938742650458,-9.856413383785881,0
2020-10-27,-6.717607672088073,-10.381305216392743,-10.459560590285403,-8.84332826511495,0
2020-10-28,-9.187928720482672,-10.742279071883223,-10.635196782959726,-9.069890472913189,0
2020-10-29,-9.116558296098265,-10.14411233440287,-9.720562797676132,-7.760275267637157,0
2020-10-30,-8.993252615101936,-10.37635801197833,-9.793917895883384,-7.991940995331608,1
2020-11-02,-8.09086249289009,-10.492879497404534,-9.76047457031337,-8.153514813414056,0
2020-11-03,-7.624050727550894,-10.40617757694564,-9.806417569597091,-8.326652802728047,0
2020-11-04,-7.893716881877028,-10.596608508460896,-9.672333282658428,-8.28588540912809,0
2020-11-05,-16.5934298587156,-10.453189813374317,-9.854935318969613,-8.097313160840915,1
2020-11-06,-8.766010340146996,-10.901075529497449,-9.756163807334616,-8.064728551869726,1
2020-11-09,-13.043551095203034,-10.343209332322512,-10.151486033459602,-8.352266663905306,0
2020-11-10,-9.812071562308436,-10.232379645971363,-9.830693636345273,-8.463433485388737,0
2020-11-11,-9.261226593035,-10.406063932638135,-10.120428023223488,-8.736542341004935,0
2020-11-12,-8.573447312011224,-10.455284400625239,-10.263138280716703,-8.934859331363873,0
2020-11-13,-8.779200355261974,-10.320084658941786,-10.525837363519358,-8.938636536635162,0
2020-11-16,-10.445029706368794,-10.486781637994168,-10.270293288084819,-8.86188874518629,0
2020-11-17,-8.827738691151431,-10.646031469318375,-10.266402573309303,-8.867333594950855,1
2020-11-18,-10.944140085692055,-10.497623850733202,-10.304520922610106,-9.043578740729416,1
2020-11-19,-9.960571315624414,-10.34661683261711,-10.176940544961735,-8.90163968236783,1
2020-11-20,-10.239544850556364,-11.000852275177136,-10.319215412819098,-9.151947464743644,1
2020-11-23,-8.272135978528517,-10.911281061770248,-10.415274898168525,-9.23067086185996,1
2020-11-24,-12.943928722817644,-11.180200683118182,-10.585515762872546,-9.415353412369845,0
2020-11-25,-11.768501272131461,-11.717254262933782,-10.219539867456852,-9.01885509188205,0
2020-11-27,-10.835062576821391,-11.58015982494759,-10.582187558579404,-9.268542067953572,0
2020-11-30,-9.041939504836318,-11.746669341237032,-10.549696150632357,-9.519801664509886,0
2020-12-01,-12.32789495126288,-11.963476803558018,-10.679350896983703,-9.636794751620238,0
2020-12-02,-16.28817844274806,-12.0881748254344,-10.50502833480311,-9.483157030880362,0
2020-12-03,-9.516338301224703,-11.480980090763026,-11.083192616471655,-9.73066984776376,0
2020-12-04,-12.370625870070738,-11.518802098509152,-11.260410465095493,-9.958324776262225,0
2020-12-07,-11.669879257774967,-11.10404900959996,-10.86969670896655,-9.855367639440471,0
2020-12-08,-9.418865050101697,-10.832146674398741,-11.098524361875176,-10.022688786317582,1
2020-12-09,-15.960863664992186,-11.053628100825241,-11.5093543760637,-10.218153015866168,1
2020-12-10,-13.488672791406538,-11.005150947642795,-11.124616749547583,-9.770806098902872,1
2020-12-11,-10.81255008389198,-11.02260945817164,-11.434815584808689,-9.993083869136662,0
2020-12-14,-8.620644267746925,-11.231351691219368,-11.582596568743895,-10.174517490609325,1
2020-12-15,-12.911693862286734,-11.93811768557262,-11.412429335411483,-10.142315896100998,0
2020-12-16,-10.378107430806727,-11.458370092364195,-10.884878480067682,-9.541776031935038,0
2020-12-17,-9.593853779336127,-11.306997033108164,-11.258386547982152,-9.788913900143553,1
2020-12-18,-11.26293408910681,-11.299155968624472,-11.128615435735345,-9.912075837826762,0
2020-12-21,-12.766297261573603,-10.613579072315966,-10.972740552820335,-9.677036111903679,1
2020-12-22,-14.017833115317945,-10.57321184107853,-11.097732218065248,-9.805370827395384,1
2020-12-23,-11.101709988325227,-10.853771450309996,-11.574247780753682,-9.99019087701684,1
2020-12-24,-9.522545216701573,-11.217936564398176,-11.649724233978148,-10.207269037504718,0
2020-12-28,-12.518972451544505,-11.00187670536433,-11.602813528653925,-10.34251959596295,1
2020-12-29,-13.101162299681697,-11.063444956163101,-11.59473921087848,-10.096844346512324,1
2020-12-30,-10.569245561827191,-11.617921490298459,-11.759156202031942,-10.235518075553124,0
2020-12-31,-8.579570519047117,-11.535549195174488,-11.789883890235771,-10.431014051822888,1
2021-01-04,-9.962799339950102,-11.526905955531262,-11.57845304963748,-10.455824745171679,1
2021-01-05,-10.244849008114405,-10.937013009716493,-11.06685996561575,-9.414426728618187,1
2021-01-06,-8.433221568308081,-11.587530591818519,-11.147211062877684,-9.538685027431953,1
2021-01-07,-10.34075473517113,-11.502217114089786,-11.094095889994536,-9.680241080834717,0
2021-01-08,-9.992167262228913,-10.983841597518877,-10.723696258758478,-9.235515411899561,0
2021-01-11,-16.72315688714018,-11.219743578158202,-10.765744830141044,-9.425252691027948,0
2021-01-12,-11.835523010889704,-10.87942251795148,-10.89828933167449,-9.447063796049022,0
2021-01-13,-11.304534078572026,-11.37151577101646,-11.161800901816788,-9.691627556987292,0
2021-01-14,-9.834272849476282,-10.538420786398811,-11.077373333204298,-9.913461860926173,0
2021-01-15,-9.701646977095727,-11.090404613194496,-11.605384600952071,-10.003338714550377,0
2021-01-19,-8.574280255778294,-10.707751654481468,-11.461410048488435,-9.809421184292095,1
2021-01-20,-13.989436216498655,-11.5037745415596,-11.441440178623438,-9.800602273820088,0
2021-01-21,-11.283247053787656,-11.167516896905937,-10.925744373961045,-9.369170763560776,0
2021-01-22,-11.074503130612452,-11.607453671910926,-11.083476602271165,-9.62109806949593,0
2021-01-25,-12.919294894328162,-10.926880670046174,-11.032255850565067,-9.757396925973149,0
2021-01-26,-7.398321136234766,-10.918339762441262,-11.087666271616063,-9.944249157083679,1
2021-01-27,-9.520372634131864,-11.63021284453757,-11.248870920402751,-10.114791814053495,0
2021-01-28,-7.801874982963908,-11.919841239907818,-10.427996868067956,-8.51385820197889,1
2021-01-29,-8.20772415864964,-11.732012341274181,-10.418603305511674,-8.69553399380127,1
2021-02-01,-8.531470381345208,-11.617275763167335,-10.09917036446224,-8.325582805121636,1
2021-02-02,-14.281036601556101,-11.040048522943747,-9.965839507357352,-8.317165786697977,1
2021-02-03,-8.965542705852931,-11.098867573246487,-9.881519030337316,-8.385227676442499,0
2021-02-04,-11.078534301301007,-11.381239344661259,-10.271064109113379,-8.654924448834679,0
2021-02-05,-9.868270521682915,-11.089265478682936,-10.117032262223532,-8.741183888346498,0
2021-02-08,-14.606021522589613,-12.297150098164284,-10.41450410112055,-8.987311190204805,0
2021-02-09,-15.425569132365425,-12.168227933562505,-10.596082164393504,-9.151936370281144,0
2021-02-10,-12.854540470981975,-11.657220096126876,-11.094011579744768,-9.395303417350224,0
2021-02-11,-10.625385005198133,-11.148146265910713,-11.123297877180029,-9.631713929804995,0
2021-02-12,-14.089146881664417,-11.395379163863621,-11.534891115053952,-9.867126867464027,1
2021-02-16,-16.58568368962139,-11.508624210686103,-11.413209262159269,-10.00381980664234,0
2021-02-17,-10.914036084063447,-12.078545985707905,-11.992011987111198,-10.190874251804287,0
2021-02-18,-12.6731396792137,-11.92947764838647,-12.070437137043163,-10.383625362667205,0
2021-02-19,-9.727338540755053,-12.474539606143548,-11.685689355892203,-10.303804072185425,0
2021-02-22,-13.421491897585886,-12.438805522949542,-11.739862246585208,-10.413742047264115,0
2021-02-23,-9.027094993547138,-12.109161807282979,-11.417241708439409,-9.998370927899584,0
2021-02-24,-7.427079268954558,-11.337470881280918,-11.516382392237961,-10.207812534779213,0
2021-02-25,-10.530961463304205,-11.419335157829387,-10.954427816235128,-9.796644413515736,0
2021-02-26,-7.4634673677780405,-10.541653326283543,-10.189220458695132,-8.447790541606317,0
2021-03-01,-9.69844618192292,-9.844622041681099,-10.258795096115637,-8.67156162708324,0
2021-03-02,-8.634788148034197,-10.56191212119586,-9.947434956936078,-8.226357506979367,0
2021-03-03,-8.771680624992047,-10.580989765025357,-9.990902394958114,-8.41593682396556,0
2021-03-04,-8.009407794363506,-10.468966979109723,-9.976205972819056,-8.417382793544363,0
2021-03-05,-10.599756343996704,-10.449404839516287,-10.1696355999003,-8.448221675230256,0
2021-03-08,-8.51228256104301,-10.635031252677136,-10.001819524133701,-8.340734608963004,0
2021-03-09,-10.164445441334511,-10.820931585839475,-10.326401802665563,-8.572978578144367,0
2021-03-10,-9.192699388028373,-10.747387526571394,-10.1774771159853,-8.579570705530328,0
2021-03-11,-13.21591630780936,-10.414562723054631,-10.299626607403495,-8.811611447788632,0
2021-03-12,-10.249836490343036,-10.681284421073007,-10.282203466578192,-8.913767223305573,1
2021-03-15,-13.343672368688123,-10.523332182706206,-10.715747635400628,-9.185463545149197,0
2021-03-16,-11.36469805626421,-10.79351884515186,-10.603298476363875,-9.373576247482113,1
2021-03-17,-8.445689866809232,-11.459038226213062,-11.058928422384389,-9.60941043401399,1
2021-03-18,-10.548073713686462,-11.825449376273273,-11.075534604943362,-9.830344042621409,0
2021-03-19,-9.668189504790414,-10.929421247659498,-10.689328931097878,-9.129963928791277,1
2021-03-22,-9.681134918723517,-10.621315799673342,-10.710781663583543,-9.278008645470768,1
2021-03-23,-10.558043743371918,-10.60864994268807,-10.633304622127781,-9.375062039707668,1
2021-03-24,-10.366158553774966,-10.214760670510689,-10.54277212347524,-9.350520759010331,1
2021-03-25,-8.271983573624876,-10.414382136120555,-10.55692403511936,-9.465773430525608,1
2021-03-26,-15.14254843811406,-11.742963860305833,-10.847350771173739,-9.62574236560012,1
2021-03-29,-11.860087975512112,-12.13496557856552,-10.411719406479142,-9.116621057578294,0
2021-03-30,-11.019862861688582,-12.224846910050353,-10.78072514787965,-9.368850256168194,0
2021-03-31,-9.067253006645553,-11.14698183471469,-10.755375929925265,-9.56485573911549,0
2021-04-01,-8.501795756645244,-11.069077756923319,-10.835393984320962,-9.762937866305869,0
2021-04-05,-14.839951525103492,-10.729963933280764,-10.649183301968897,-9.566203970115815,0
2021-04-06,-13.517046819866774,-11.024573475197716,-10.694696088105312,-9.210610543405158,0
2021-04-07,-10.704869773121827,-10.64309125852867,-10.925238347071287,-9.457079676617806,1
2021-04-08,-9.85501463091392,-10.928090733901687,-10.96354091076051,-9.700919529155282,1
2021-04-09,-15.76128771444943,-11.78678358866817,-10.866261748090519,-9.863196267837727,1
2021-04-12,-11.644463541759777,-12.026072655730038,-10.974175485386903,-9.872675556305222,0
2021-04-13,-11.354801603710987,-11.882184730841038,-11.77711824363758,-10.088387680273087,0
2021-04-14,-9.077710507828968,-12.41722922980371,-11.644348627489363,-10.264791864457576,0
2021-04-15,-11.404556908963487,-12.34917473854578,-11.578642283824543,-10.279468380931997,0
2021-04-16,-10.626386354749549,-10.814574588174022,-11.172563817475462,-9.855203822188255,1
2021-04-19,-9.826339071241886,-10.997095348152735,-11.351529804030436,-10.045570025431907,0
2021-04-20,-9.330234121749704,-11.249729457135142,-11.253954645432776,-10.012707103459737,0
2021-04-21,-9.382408442488547,-10.792377848699914,-11.167407945176322,-9.809202928850855,1
2021-04-22,-9.059287294555453,-10.762943965718092,-10.988525286677085,-9.690665116864627,1
2021-04-23,-12.343249474941622,-10.956176644067884,-11.035479281953045,-9.478846789532037,0
2021-04-26,-16.689880594384956,-11.411941788349033,-10.84993589940972,-9.382324302973258,0
2021-04-27,-16.19473558699227,-11.099902998265781,-10.970711657894759,-9.627759135262899,0
2021-04-28,-10.11754312731395,-11.303010262987767,-11.177011625327342,-9.854089769184174,0
2021-04-29,-10.043508010248006,-11.781416190642943,-11.420619541748676,-10.062162618977226,0
2021-04-30,-12.278280268889372,-11.819060212708589,-11.35818421042624,-10.079299508978746,1
2021-05-03,-10.169881247494407,-11.672125267826662,-11.631050156220693,-9.91024478475805,0
2021-05-04,-16.04288001189556,-11.67094578045209,-11.693419451020151,-10.118752381529752,0
2021-05-05,-9.668035344751269,-11.100085703006737,-11.49349425534191,-9.968997322676518,0
2021-05-06,-9.852866669812263,-11.38661804151807,-11.73808324254975,-10.175816688347046,0
2021-05-07,-9.219915806808778,-11.491523626092942,-11.458476874135082,-10.040340117477584,0
2021-05-10,-9.428770877592992,-11.62733543497495,-11.412820856725364,-10.00234863228581,0
2021-05-11,-7.681788055048178,-11.604521874474772,-11.141881567650456,-9.589891568978956,0
2021-05-12,-8.855494642816746,-11.551672249405481,-11.057239007062883,-9.432156345708032,0
2021-05-13,-8.367799235566817,-10.931550563591053,-10.423666276086648,-8.536079876863523,0
2021-05-14,-11.94353715796236,-11.088784665085754,-10.37523953328149,-8.628729274514521,0
2021-05-17,-9.499563027515634,-10.942830241404039,-10.222334634889394,-8.579993622369834,0
2021-05-18,-11.883727099951528,-10.779205124931753,-10.385274582267098,-8.835890424028012,0
2021-05-19,-9.07484221854842,-10.943338069760843,-10.309540758134581,-8.9062764019724,0
2021-05-20,-14.199931282724819,-10.641055535806586,-10.700157176440836,-9.142183841957307,0
2021-05-21,-9.181912725155751,-10.983809918356148,-10.642515627164334,-9.147077013170554,1
2021-05-24,-12.217399093664653,-10.770767789237752,-11.156892226572038,-9.397469406665044,0
2021-05-25,-12.444170806175496,-11.575774574067752,-10.835825600390464,-9.361665383569818,1
2021-05-26,-15.069184953625765,-11.196684538428757,-11.066658992478223,-9.572464377767822,1
2021-05-27,-12.651151094816894,-11.431688898707396,-11.078925147789498,-9.811854571699541,1
2021-05-28,-14.055555129932863,-12.492192405974377,-11.479941109409953,-10.039215793533963,1
2021-06-01,-12.907579544953917,-12.527255891482998,-11.4044008244382,-10.248517773243835,1
2021-06-02,-11.188271502929055,-13.27207589472925,-12.477908641649625,-10.406160497545205,1
2021-06-03,-9.397895676400587,-12.49996100204817,-12.55511530919201,-10.579207809496692,0
2021-06-04,-13.864502374326412,-11.533272282556883,-12.197156845906063,-10.476706180169627,1
2021-06-07,-16.70814774165491,-11.41221878546986,-11.376191381179828,-10.097178776341725,1
2021-06-08,-13.009423748414921,-11.532696386725299,-11.505327024844119,-10.268943703148034,1
2021-06-09,-10.746645476007204,-11.249339200080826,-11.59926898811826,-10.44926265297882,1
2021-06-10,-12.80893137357211,-11.305640390730536,-11.514210355630945,-10.544349339452946,1
2021-06-11,-12.203729079032325,-12.125130165702743,-11.45179773571675,-10.559490323281889,1
2021-06-14,-12.59752916374087,-12.343174884049555,-12.18192974511929,-10.708064388162526,1
2021-06-15,-10.37001295490366,-12.353731468553905,-12.251922403113197,-10.821309998737874,1
2021-06-16,-15.935652267429276,-12.164481370251403,-12.281698350659228,-10.809381536856927,1
2021-06-17,-8.166956645762923,-11.64573898497269,-12.046148145839672,-10.409034838686566,1
2021-06-18,-8.506944497548034,-12.028144838521007,-12.418259565432264,-10.561820631406308,1
2021-06-21,-10.467722614298966,-12.2261098481711,-11.089048595296692,-9.115325879210973,1
2021-06-22,-13.433977331752272,-12.454498680368003,-10.78778944787501,-8.94324696226599,0
2021-06-23,-10.265884609633703,-12.064351132915828,-10.863259374561197,-9.175838605234652,1
2021-06-24,-11.283208819822379,-11.875681161700442,-10.982938210076579,-9.427244275837287,0
2021-06-25,-12.41290096623526,-11.597571970992542,-10.883669242337909,-9.588284328172595,1
2021-06-28,-15.021588372988441,-11.740394749927045,-11.232574153600897,-9.805290390320344,0
2021-06-29,-14.14704042236542,-11.689914091625536,-11.850735637362602,-10.032263500466803,1
2021-06-30,-10.397946833554764,-11.471304901107088,-12.133377277826984,-10.243429239986424,1
2021-07-01,-9.755235909384401,-11.570469469494135,-12.11368983290916,-10.435502915808543,1
2021-07-02,-12.611394436241381,-11.745026373764398,-12.02217560653811,-10.409304734941054,0
2021-07-06,-11.293343881055542,-11.975116327243526,-11.66372491820022,-10.205773571311948,1
2021-07-07,-9.611641499865925,-11.410707823089602,-11.761901603413472,-10.326267970834527,1
2021-07-08,-9.09028189599581,-12.211257310723088,-11.694143067444438,-10.452160488343255,1
2021-07-09,-11.266507559938773,-12.048862164061592,-11.380262971940358,-9.941048579842708,1
2021-07-12,-11.35842227155538,-12.121196748357207,-11.13267565573065,-9.668360356414693,0
2021-07-13,-13.011991193427876,-11.907420446079417,-11.288135476058889,-9.88023211039255,1
2021-07-14,-11.35457161312153,-11.66019982674643,-11.276617241373804,-9.978786477679233,1
2021-07-15,-9.688084967487347,-11.583090842577455,-11.346360072648828,-10.195945949727797,0
2021-07-16,-8.415691080054376,-11.225812620601172,-11.439120778736138,-10.2244540598701,1
2021-07-19,-8.50493838526757,-11.42373245588607,-11.556766944742554,-9.8673931884903,1
2021-07-20,-9.640612033863679,-10.351542432450943,-10.940831902052471,-9.105072684630603,1
2021-07-21,-12.337045108197348,-10.453410030184905,-10.665254301925316,-8.935681159531264,1
2021-07-22,-9.16370356845402,-11.0081966818597,-10.706130062616879,-9.093666749706452,0
2021-07-23,-12.020169756565773,-10.457946715790195,-10.857130613780592,-9.366512926555197,1
2021-07-26,-10.776886236471142,-10.96062826037669,-10.704512662284223,-9.332710235176167,0
2021-07-27,-15.540228472041916,-11.955607765696254,-10.989568384775618,-9.589975032444649,1
2021-07-28,-10.974099732957313,-11.730987377126256,-11.25402925211221,-9.686305740419153,1
2021-07-29,-10.649616829212949,-11.943953178204136,-11.573512360318368,-9.916687740648259,1
2021-07-30,-12.329134952596204,-11.683392035982218,-11.39702358634116,-10.081000823612062,0
2021-08-02,-9.631000774881274,-11.163995059763161,-11.739938608700056,-10.036558243095017,1
2021-08-03,-10.623991082945325,-10.718053144463306,-11.797716480874564,-10.17422487353612,0
2021-08-04,-10.130072099911578,-10.726184885354945,-11.471849524777438,-10.01614435190331,0
2021-08-05,-12.808998231118823,-10.687144394838437,-11.421422488384366,-9.986680193282819,0
2021-08-06,-14.21242180302027,-11.132147170778488,-11.323728079655181,-10.022725084080678,0
2021-08-09,-13.373720035454859,-10.780859844649214,-11.469051202873166,-10.236429246160409,1
2021-08-10,-11.995922901764562,-11.350305881968987,-11.544826397038161,-10.395782757579276,1
2021-08-11,-11.622197316918832,-11.511378692740358,-11.857933811351922,-10.56977419298971,0
2021-08-12,-12.61681359275993,-11.374072618623755,-11.951129437494476,-10.696743822800654,0
2021-08-13,-12.103268221961237,-11.208895997790538,-12.352707374650345,-10.779172303899953,1
2021-08-16,-10.048178743417576,-10.905089801119729,-12.371764766999124,-10.888576641629925,0
2021-08-17,-9.018668128476614,-11.101329573553384,-12.264085134928674,-10.961174791528942,0
2021-08-18,-12.938543392775712,-10.868519034080991,-11.776832732186461,-10.331591429835209,0
2021-08-19,-9.675158621663975,-11.093537378122946,-11.347599313575977,-9.595206023767322,1
2021-08-20,-9.475432552989933,-10.803367525599924,-11.60232313271324,-9.850278574485317,1
2021-08-23,-12.888904461331581,-11.652124610637001,-11.36916070304346,-9.81431458381462,1
2021-08-24,-12.333021378496714,-11.485279316639659,-11.200973741308806,-9.731806206752122,1
2021-08-25,-10.258327210616084,-11.468106833518668,-11.439116562226532,-9.974283316056342,0
2021-08-26,-9.443007579530446,-12.02838622500459,-11.678758967621697,-10.189894382327353,0
2021-08-27,-10.857271488886068,-11.531559627960212,-11.514201187746382,-10.022005639306359,0
2021-08-30,-13.023275806392123,-11.645072496482976,-11.399605147178699,-9.854133566487434,0
2021-08-31,-15.04545275389797,-11.702760341404662,-11.595879317963165,-10.018902328898678,1
2021-09-01,-11.56986410975203,-11.791296030929965,-11.679686752423477,-10.18654253910066,0
2021-09-02,-16.489940029316102,-11.354803617973594,-11.760678490010246,-10.38450586961085,0
2021-09-03,-11.262931127370537,-11.267786269056307,-11.777102343115558,-10.521685360298493,0
2021-09-07,-13.412765772261448,-11.859209730830296,-12.511637436957777,-10.658180595161724,0
2021-09-08,-10.902671895549293,-11.251211302855287,-12.464371479778222,-10.533097667743665,1
2021-09-09,-9.677628291904513,-11.113015183959883,-12.547578618397822,-10.626527447941625,1
2021-09-10,-11.93712341586486,-11.331827244042454,-12.177743934996554,-10.444662785554163,1
2021-09-13,-10.438255690859709,-11.479602543141542,-11.749113854607558,-9.962889887111931,0
2021-09-14,-9.578534848689335,-11.119439711916428,-11.802030964707221,-10.173346977797788,1
2021-09-15,-12.888503897599854,-11.31141470458432,-11.67241284516913,-10.059001070945065,1
2021-09-16,-8.687494185730472,-11.631018640935928,-11.411569463059251,-9.923157794227501,1
2021-09-17,-8.170960503794152,-11.23141685545674,-11.568788600033031,-10.102565610811814,1
2021-09-20,-13.917372748731287,-11.330003319165952,-11.148229274315458,-9.33798919382045,0
2021-09-21,-9.269597829407843,-11.007850593651096,-10.766525194883599,-8.760974591204132,1
2021-09-22,-8.832869414904087,-11.183311553465735,-10.994268238939528,-9.04816038485103,0
2021-09-23,-12.815304637520637,-10.73617017558829,-10.796089379361035,-9.121608212151104,1
2021-09-24,-11.709145328279977,-11.815844427515598,-10.656677510539353,-9.060357135900839,0
2021-09-27,-7.788571502331371,-11.23313727269624,-10.913381835491112,-9.342397255280154,0
2021-09-28,-12.772342097719564,-11.820271227729782,-11.180909822002052,-9.54961511745542,0
2021-09-29,-8.796627861959879,-11.627599969161952,-10.513763552681066,-8.613578370692762,0
2021-09-30,-8.876849075727552,-11.1990552725875,-10.774942346711779,-8.908008662397691,1
2021-10-01,-8.688645004692352,-11.278963348032967,-10.59272264205773,-8.800322644243755,0
2021-10-04,-9.141208006333324,-11.079209715274047,-10.472196141757518,-8.840991217519301,0
2021-10-05,-10.969945251954492,-11.194777352951231,-10.342342583025466,-8.724123208588862,0
2021-10-06,-9.509868874379233,-11.24722296719995,-10.518306664455602,-8.836711045428563,0
2021-10-07,-12.608868940250963,-11.279118239357194,-10.569585807624517,-9.099821522725488,0
2021-10-08,-9.848894944114356,-12.009645583932723,-10.564394850501436,-9.207895694525932,0
2021-10-11,-12.009826249723488,-11.870508731801424,-10.786404629762176,-9.451614146098953,0
2021-10-12,-11.257785738676453,-11.788982743930923,-10.853166595199099,-9.43847721663597,1
2021-10-13,-8.186964777711044,-11.053715222147233,-11.153498593688356,-9.646236570441362,1
2021-10-14,-9.762476378105266,-10.987620087430834,-11.140268542027586,-9.861613294814784,0
2021-10-15,-11.64659347519146,-10.385971213338577,-10.621534906354754,-9.131060971004915,0
2021-10-18,-9.736732480394986,-10.550625838050673,-10.612548663540933,-9.273598814240472,1
2021-10-19,-11.082661735746296,-10.500949573177069,-10.722163965361005,-9.527332106341442,0
2021-10-20,-11.899293946368376,-11.050822896050692,-10.62044319934428,-9.59002360285212,0
2021-10-21,-13.734129565466556,-11.069354496717283,-10.712893213084552,-9.799664698218667,0
2021-10-22,-10.461538817049451,-11.506562273836254,-11.19131705349943,-10.021400377834048,0
2021-10-25,-14.014808410333094,-11.551025130349263,-11.479922181071899,-10.204807955892733,0
2021-10-26,-10.833680473098324,-11.387438420130689,-11.3145528238683,-10.251512777251623,0
2021-10-27,-9.29133224588885,-10.949418487422982,-11.753377008617463,-10.445040517692814,1
2021-10-28,-12.399889150534205,-10.963307843077525,-11.613275127084382,-10.31651997145877,1
2021-10-29,-12.72895200597927,-11.596259013703389,-11.248765002257084,-9.955693986615561,1
2021-11-01,-11.024911964306336,-10.79518314569955,-11.33990700510035,-10.172919490875405,1
2021-11-02,-10.203037716694181,-11.437032748749639,-11.480057973115025,-10.371047116503716,0
2021-11-03,-10.719315816677913,-10.82571328525499,-11.414459518384021,-10.463099436745832,1
2021-11-04,-11.330058162318739,-11.410468156790783,-11.386561636660817,-10.381043359302733,1
2021-11-05,-14.119026937590013,-10.399924250887349,-11.707419234826087,-10.43138023678751,0
2021-11-08,-11.420191081203773,-10.474469221718671,-11.689967059635832,-10.54427162694297,1
2021-11-09,-9.637216952034526,-11.267602130024196,-11.823958418876408,-10.69899181001999,0
2021-11-10,-15.981501336007497,-10.919427689257118,-11.761171295670604,-10.585216895796451,0
2021-11-11,-9.780597827326165,-10.395011541370462,-11.57292637447199,-10.004879875055485,0
2021-11-12,-15.877403848503741,-10.670630933562515,-11.871568496451493,-10.220903512825952,0
2021-11-15,-11.067431902228279,-11.394719272712667,-11.479968036936905,-10.096924834476715,1
2021-11-16,-12.0362497851329,-11.098123366466428,-11.838067383600437,-10.302424668238888,0
2021-11-17,-11.37259359709259,-11.013649185011287,-11.702928947959052,-10.413198784903795,1
2021-11-18,-12.648125428687406,-12.045967580205115,-11.977514372579689,-10.457773932703452,0
