Date,y,state,p_Low Vol,p_Mid Vol,p_High Vol
2020-10-06,-1.4939785408130648,2,0.05138690636201528,0.0050858038211164264,0.9435272898168747
2020-10-07,-1.6691731051309373,2,0.11114130594828785,0.20892426974489048,0.6799344243068284
2020-10-08,-1.6693165530161933,2,0.13324814235510277,0.1953065986042942,0.6714452590406069
2020-10-09,-1.7088563832521004,2,0.1075821411953584,0.15562214434345514,0.7367957144611731
2020-10-12,-1.713647394790381,2,0.09320858306194145,0.31598810016861867,0.5908033167694441
2020-10-13,-1.7032044942428972,2,0.02389255491232251,0.31584803917086063,0.6602594059168294
2020-10-14,-1.659668812525782,2,0.03118736545766753,0.4704749478026728,0.4983376867396479
2020-10-15,-1.6546311548475716,2,0.07736837560033911,0.39046879181796995,0.5321628325816824
2020-10-16,-1.717083557172574,1,0.09024694654244289,0.48715404532259643,0.42259900813497914
2020-10-19,-1.684571302328426,2,0.11326951413948237,0.21798620662685475,0.6687442792336563
2020-10-20,-1.7965993123772221,2,0.05153434303674415,0.02695723185895448,0.9215084251042881
2020-10-21,-1.933583951951564,2,0.4168179959175509,0.018547971248283102,0.5646340328341485
2020-10-22,-1.9647813128813694,2,0.4211903669786031,0.007813094294712414,0.5709965387267059
2020-10-23,-2.015675461508921,2,0.3210702272508473,0.20998506513687326,0.4689447076122908
2020-10-26,-2.055019154513456,2,0.3652876268262772,0.26004714286323505,0.3746652303104873
2020-10-27,-2.062385966387336,1,0.43203508063132456,0.44789997518157254,0.12006494418709159
2020-10-28,-1.5955077957477148,2,0.23783007985145105,0.2407743492404952,0.5213955709080783
2020-10-29,-1.5224733423511563,1,0.1366046491973196,0.46427519679788687,0.3991201540047908
2020-10-30,-1.523199866316838,1,0.17197052892320416,0.45328673188732166,0.37474273918948453
2020-11-02,-1.4820572146475097,1,0.15976995598349752,0.4336061377437262,0.4066239062727776
2020-11-03,-1.3912598119540973,2,0.05367135925028289,0.2866748336698366,0.659653807079855
2020-11-04,-1.2835584917802505,2,0.12513523540398708,0.031181206131263284,0.8436835584647613
2020-11-05,-1.2287728187532816,2,0.006954331413561522,0.001319497629418522,0.9917261709570464
2020-11-06,-1.2289394713909558,2,0.010020646697078684,0.028459334458613858,0.9615200188443186
2020-11-09,-1.2929363338543554,2,0.03523103345342286,0.35054919829161385,0.6142197682549841
2020-11-10,-1.2980794693596458,2,0.004367360200684003,0.4799979466909477,0.5156346931083765
2020-11-11,-1.8162297951522672,0,0.3934133012673573,0.2696410876734812,0.3369456110591809
2020-11-12,-1.6773568116791842,1,0.1513006602782957,0.46894557947160187,0.379753760250119
2020-11-13,-1.8197897836629031,0,0.42051883532836576,0.20420028394401293,0.3752808807276433
2020-11-16,-1.816462527493628,2,0.4232313529310146,0.13658168093901607,0.4401869661299621
2020-11-17,-1.7668164936757431,1,0.205615289897953,0.453173568427782,0.3412111416742698
2020-11-18,-1.7553285563800152,1,0.1480841709073566,0.4803377319970102,0.371578097095614
2020-11-19,-1.9000650959010301,2,0.3120731469582445,0.25529117145276203,0.4326356815890157
2020-11-20,-1.8574630832994188,2,0.03547202512605193,0.3855353059202135,0.5789926689537065
2020-11-23,-1.92202085006453,2,0.0977085360170524,0.41494010435640183,0.48735135962652854
2020-11-24,-1.8087007289765369,1,0.007189525787053243,0.5635592853119888,0.4292511889009356
2020-11-25,-1.816373268901771,2,0.04074380321045646,0.3749925277753547,0.5842636690141763
2020-11-27,-1.8995460690438257,2,0.02991513415690923,0.4523097999258715,0.5177750659172452
2020-11-30,-1.963693526300899,2,0.04277919282494897,0.42427699211971165,0.5329438150553395
2020-12-01,-1.987297304642597,2,0.022628438781144112,0.2237935641298191,0.753577997089044
2020-12-02,-2.021591535988966,1,0.13399211633387478,0.4334678837093812,0.4325399999567469
2020-12-03,-2.2146731421843038,1,0.24692641793621356,0.45672235968601044,0.2963512223777724
2020-12-04,-2.181910768524545,1,0.24078883843540094,0.4610411075937566,0.2981700539708552
2020-12-07,-2.275025624181563,1,0.39160764285661626,0.4594718431037423,0.14892051403966317
2020-12-08,-2.281564650519267,1,0.3720220884995529,0.4362106172915657,0.19176729420888494
2020-12-09,-2.3728819711592024,0,0.45117300432778057,0.42973552677311455,0.11909146889909361
2020-12-10,-2.3807415742102624,0,0.7383393074248595,0.12375840435320892,0.13790228822192163
2020-12-11,-2.379263222791289,0,0.6893164748754539,0.09322949403370358,0.21745403109086114
2020-12-14,-2.378414279580334,2,0.140262750857482,0.2861650030171593,0.5735722461253844
2020-12-15,-2.292268892996941,1,0.09298916828760508,0.5555033709344753,0.35150746077792666
2020-12-16,-2.293574042961111,1,0.26598902321521634,0.3892772103772146,0.34473376640758213
2020-12-17,-2.2708999094849087,1,0.2233185316395933,0.48915463449035296,0.287526833870071
2020-12-18,-2.2493672369342077,1,0.32618490265723116,0.43128878373154195,0.24252631361119992
2020-12-21,-2.239628571766245,2,0.33802961940047405,0.18459229750727715,0.47737808309226387
2020-12-22,-2.2532585865387174,1,0.34838401293617166,0.4570950950588231,0.194520892004996
2020-12-23,-2.357895666616863,1,0.38919927435375823,0.4670662610038375,0.14373446464240341
2020-12-24,-2.340158636311192,1,0.4454847111045123,0.5217342891441842,0.03278099975130799
2020-12-28,-2.2694435886232074,1,0.3848622062934609,0.5491440135728399,0.06599378013368568
2020-12-29,-2.3038102251258974,1,0.41509120882906714,0.5420961940495285,0.04281259712140943
2020-12-30,-2.5730922094350994,1,0.46895652949375427,0.5189842198859467,0.012059250620298919
2020-12-31,-2.532752344145383,1,0.40466203607170986,0.5384453667491855,0.056892597179117266
2021-01-04,-2.2670385578824996,2,0.13336381268004827,0.12584682920850868,0.7407893581114295
2021-01-05,-2.2879782894284206,1,0.16595012013550545,0.4842099543695398,0.3498399254949555
2021-01-06,-2.2845752676347777,1,0.32489379304362637,0.41015216456979936,0.2649540423865613
2021-01-07,-2.1269628619033107,1,0.1823096681721303,0.4987454441388638,0.31894488768897966
2021-01-08,-2.1281682663714934,1,0.2034890701912282,0.48656803330565596,0.30994289650312024
2021-01-11,-2.040347556725691,1,0.17228461715264332,0.471999065391748,0.3557163174555895
2021-01-12,-2.0718426616226755,1,0.28670266209388573,0.5074738105277503,0.20582352737836185
2021-01-13,-2.084984180513713,1,0.35877676772592754,0.5271809028098919,0.11404232946419308
2021-01-14,-2.0587548306343013,1,0.34006879518397776,0.461222514144769,0.198708690671239
2021-01-15,-2.013368403147299,1,0.27414948908268405,0.4892459092225318,0.23660460169480893
2021-01-19,-2.19499086171758,1,0.4402533827928532,0.49333788293320896,0.06640873427393797
2021-01-20,-2.0925154981825975,1,0.1535919066092878,0.505627609683851,0.340780483706881
2021-01-21,-2.09588880888153,1,0.08121971461328939,0.5791197899393024,0.3396604954473925
2021-01-22,-2.2399466002782487,1,0.2651965355849387,0.5438172595903564,0.19098620482469297
2021-01-25,-2.257069682256954,1,0.307104083091753,0.5045858426584938,0.18831007424973817
2021-01-26,-2.3321136438279275,0,0.3616893782532653,0.3428586811892594,0.29545194055747553
2021-01-27,-1.811646839290037,2,0.017217794621677756,0.21110266776480177,0.7716795376135419
2021-01-28,-1.7731757831983237,2,0.007231017997552583,0.0013863542303847337,0.9913826277720792
2021-01-29,-1.626996066889237,2,0.029226128615683133,0.003802336311658319,0.9669715350726477
2021-02-01,-1.537905720971567,2,0.021230103115567327,0.000339975800006192,0.9784299210844476
2021-02-02,-1.4998476612304639,2,0.020914910707081354,0.001078651040933689,0.9780064382519988
2021-02-03,-1.5548532236685135,2,0.01863852904100559,0.006556674362160732,0.9748047965968493
2021-02-04,-1.516458812945272,2,0.005524360601526468,0.0003685383308991481,0.9941071010675727
2021-02-05,-1.5194593933321585,2,0.0011908939040839828,0.009018427924819522,0.9897906781710982
2021-02-08,-1.5116119697290282,2,5.1989238141591245e-05,4.135933625110554e-06,0.9999438748282067
2021-02-09,-1.5130265030341576,2,1.0759370047086823e-05,4.384589960434445e-05,0.9999453947303651
2021-02-10,-1.797845006615633,2,0.03126903028497467,0.06157088914636803,0.9071600805686338
2021-02-11,-1.8074098699416163,2,0.029782300646307377,0.31584493780811607,0.6543727615455657
2021-02-12,-2.3238310661718136,1,0.2899638746120819,0.47683272045532576,0.23320340493256814
2021-02-16,-2.488908598512577,0,0.5232661664620957,0.3279169841903432,0.148816849347552
2021-02-17,-2.7519144744864876,0,0.7043330935347425,0.25363327007374414,0.04203363639151646
2021-02-18,-2.6215186467762295,1,0.33532558175384636,0.4983946825626866,0.16627973568345264
2021-02-19,-2.904955350452661,0,0.5355760777559667,0.45861819297729967,0.005805729266707159
2021-02-22,-2.7017822020499906,1,0.44612363320222703,0.5117691104369064,0.04210725636084209
2021-02-23,-2.9158929935394022,0,0.861228677386977,0.08890273129508566,0.04986859131792391
2021-02-24,-2.5250594853749297,0,0.583942641033423,0.3048795483414873,0.11117781062509584
2021-02-25,-1.9089130659120404,2,0.19385576807406515,0.11557085895302886,0.6905733729729169
2021-02-26,-1.913858437987001,1,0.32021170524124465,0.4207180425508414,0.25907025220792707
2021-03-01,-1.6222448474898588,1,0.22655314174727917,0.3993102101645482,0.37413664808816127
2021-03-02,-1.606390179981512,1,0.21805733973663793,0.4417180576370074,0.34022460262634435
2021-03-03,-1.5665453048269558,1,0.22349375707156996,0.46561756056595105,0.3108886823624556
2021-03-04,-1.5403471587467061,1,0.18812082761686894,0.4603046505366422,0.3515745218464941
2021-03-05,-1.422648286179557,1,0.02197931036881957,0.514111639100528,0.4639090505306664
2021-03-08,-1.4290534617974462,2,0.08766047976934532,0.014876180337707504,0.8974633398929714
2021-03-09,-1.3783917799153766,2,0.0498122461568657,0.010310936775625907,0.939876817067535
2021-03-10,-1.3974167671084305,2,0.12840521446526382,0.1563056832362743,0.7152891022984369
2021-03-11,-1.549760582302093,2,0.13735438190871357,0.42793994489267306,0.43470567319862075
2021-03-12,-1.5709268786262456,2,0.15376676114678112,0.3715621183157742,0.4746711205374606
2021-03-15,-1.7402770521741733,1,0.24972272553442515,0.44709856981508234,0.303178704650467
2021-03-16,-1.7814567017848604,2,0.09169812822499629,0.38794246039234326,0.5203594113826685
2021-03-17,-1.9394742124297586,2,0.4629161361241615,0.04014409636823931,0.4969397675076173
2021-03-18,-1.889739180987937,2,0.42415486199967783,0.004863367235246143,0.5709817707650859
2021-03-19,-2.0151145506495585,0,0.4143189728546678,0.3858315515571203,0.1998494755881912
2021-03-22,-2.0291713912398257,1,0.36407380267577655,0.5080572649658097,0.1278689323584119
2021-03-23,-2.0832836020375267,1,0.34768941952496285,0.5882920031710512,0.06401857730400574
2021-03-24,-2.094000494000508,0,0.5388402424577322,0.39603024444385554,0.06512951309841643
2021-03-25,-2.17066945787394,0,0.6812255243301855,0.28403426120141745,0.0347402144683753
2021-03-26,-1.9479288140899789,2,0.0019735562557374113,0.16292789627427662,0.8350985474699869
2021-03-29,-1.9711829454871281,2,0.003296300640662266,0.027518883792286484,0.9691848155670617
2021-03-30,-1.9677127534487422,2,0.0004564029241539197,0.02142961914627643,0.9781139779295609
2021-03-31,-1.9640593666524768,2,0.017060141208966855,0.4386214732299415,0.5443183855610709
2021-04-01,-2.0859302275265663,1,0.11840486979173812,0.5523986905117377,0.3291964396965105
2021-04-05,-2.042485248221979,1,0.26086793659937096,0.43470540449299777,0.30442665890761833
2021-04-06,-2.0405799966601728,1,0.254831040330091,0.43425135123034164,0.31091760843957844
2021-04-07,-2.162694018068869,0,0.4970973263676576,0.15543775997699863,0.3474649136553278
2021-04-08,-2.2784720314395797,0,0.46161058202231325,0.23080616983240057,0.3075832481453139
2021-04-09,-2.2738381350884693,1,0.08722307617440145,0.5091951930091246,0.40358173081644777
2021-04-12,-2.4453600173922245,1,0.09513839873492679,0.5405060132261393,0.36435558803895507
2021-04-13,-2.4832157234304972,1,0.1800057676932196,0.5260127626005145,0.29398146970628697
2021-04-14,-2.4614972077572803,1,0.06403912287832798,0.471188665421533,0.4647722117001375
2021-04-15,-2.3927516330282925,1,0.027007515157034083,0.4972506261643928,0.4757418586785633
2021-04-16,-2.4617777190620793,0,0.6202203948799931,0.018368884867827097,0.36141072025215604
2021-04-19,-2.591682569302016,0,0.8740432727853371,0.0009024444086471366,0.12505428280602698
2021-04-20,-2.4268930237438573,0,0.7575879146594197,0.10586494240614772,0.13654714293443432
2021-04-21,-2.3351459291695438,0,0.6245437651488447,0.12729818605419094,0.2481580487969373
2021-04-22,-2.1969542545039786,0,0.49947016186778864,0.2577666372578906,0.24276320087430442
2021-04-23,-2.137101593741707,1,0.2611359859597552,0.4544821743622759,0.2843818396779924
2021-04-26,-2.137547700728902,1,0.37578155141967434,0.4048089700096307,0.21940947857067802
2021-04-27,-2.138127999811244,1,0.23007425678710722,0.47933922107387394,0.2905865221390207
2021-04-28,-2.1583155953919846,1,0.24537489092106163,0.4950976601223309,0.25952744895660496
2021-04-29,-2.2295117209674697,0,0.46503220677640866,0.20611561732904923,0.3288521758945295
2021-04-30,-2.1807177949582526,2,0.25975738489925426,0.03372636777248977,0.706516247328264
2021-05-03,-2.2086534257415655,2,0.16521693248235578,0.034763190873030404,0.8000198766445977
2021-05-04,-2.2293841153237137,0,0.42097826502672486,0.3549666530192482,0.22405508195403073
2021-05-05,-2.3394687901738553,1,0.3243527014563175,0.5582770666533192,0.11737023189036519
2021-05-06,-2.416949019274373,1,0.38280015547014995,0.5587590210050156,0.058440823524846856
2021-05-07,-2.5210429496782396,1,0.46389690335516914,0.4942501428601321,0.04185295378467834
2021-05-10,-2.324536355123488,1,0.3510322569682639,0.48578267643141254,0.1631850666003299
2021-05-11,-2.2264890908382804,1,0.2125677470803603,0.48214849179057145,0.30528376112907213
2021-05-12,-1.9004144594160797,2,0.14967642564225522,0.0369274667868103,0.8133961075709223
2021-05-13,-1.8240726398793206,2,0.21003665239769956,0.11742582994717721,0.6725375176551491
2021-05-14,-1.7075946089407212,2,0.3279610449680966,0.008250601228936299,0.66378835380297
2021-05-17,-1.7084410673089998,2,0.31020435096104665,0.08878529540345213,0.601010353635524
2021-05-18,-1.6946390027048501,2,0.17093060920562078,0.2687101273739165,0.5603592634204653
2021-05-19,-1.6943465125182828,2,0.2623232941421302,0.20300840660218786,0.5346682992556844
2021-05-20,-1.6712532040318357,2,0.1396570748643956,0.10287823727940629,0.757464687856173
2021-05-21,-1.7010743993368975,2,0.2929433710970966,0.05402472619492597,0.6530319027079762
2021-05-24,-1.6876337580911283,2,0.16941930859191892,0.039255257641298294,0.7913254337667625
2021-05-25,-1.7232256210822647,2,0.19962926415489674,4.349569540740471e-05,0.8003272401496997
2021-05-26,-2.060010313321351,2,0.31398850427896235,0.28202310558775207,0.4039883901332815
2021-05-27,-2.133879461834728,2,0.08122331607930647,0.3255831697078697,0.5931935142128494
2021-05-28,-2.3704807895225457,2,0.04266738642616328,0.1476468496373661,0.80968576393645
2021-06-01,-2.3847117451641626,2,0.02067455618449446,0.09420826325028082,0.8851171805652482
2021-06-02,-2.592833786371843,2,0.008073125925343408,0.04510762411092676,0.9468192499637178
2021-06-03,-2.565519800989941,2,0.15433253639677127,0.06553111024545145,0.7801363533578028
2021-06-04,-2.630646916613542,1,0.3193888485009629,0.548192719422143,0.13241843207687823
2021-06-07,-2.628495998765436,0,0.7952991226394348,0.14404354130575145,0.060657336054827274
2021-06-08,-2.901436490726826,0,0.9897513952311281,0.004006747872526324,0.0062418568963465105
2021-06-09,-2.9195409695848276,0,0.9935554011035147,0.0014197270166452856,0.00502487187985229
2021-06-10,-2.862524087667606,0,0.9891444675652243,0.0025699416445931875,0.008285590790165512
2021-06-11,-2.862967403295043,0,0.5439620143176445,0.2986092569630424,0.15742872871934085
2021-06-14,-2.8598929973608835,1,0.1774743374151966,0.673760295605843,0.14876536697895923
2021-06-15,-2.839567607949555,0,0.5937910583826594,0.3796729779330414,0.02653596368431356
2021-06-16,-2.697547704514097,1,0.31142704225055906,0.6050438661687148,0.08352909158070944
2021-06-17,-2.7554462407264104,0,0.5619929266876325,0.41519246960174755,0.02281460371062419
2021-06-18,-2.3613900534055503,1,0.014609083206686075,0.6166100281427918,0.3687808886505011
2021-06-21,-2.085545480943556,2,0.00035188183175951685,0.3375332177277306,0.6621149004404943
2021-06-22,-2.0599157220038027,1,0.005500400115797671,0.6212461486365922,0.3732534512476001
2021-06-23,-2.060687991087717,1,0.008025264419110934,0.6031386373139155,0.3888360982669509
2021-06-24,-2.0499673481873617,1,0.003669041877093865,0.5620655030141762,0.43426545510871606
2021-06-25,-2.0431243241874646,2,0.06968003195906201,0.44484389842601063,0.48547606961491546
2021-06-28,-2.043716488430514,2,0.06500610867204441,0.14876683511545882,0.7862270562125226
2021-06-29,-2.0488357351103086,2,0.03959575912357848,0.07449328407486666,0.8859109568015606
2021-06-30,-2.0878423345266786,2,0.018014104608715872,0.43078809631252063,0.5511977990787634
2021-07-01,-2.0783082814332507,2,0.004337470234828549,0.42635110459035724,0.5693114251747906
2021-07-02,-2.6551404346058667,1,0.29229105487729806,0.3757606371432149,0.33194830797951363
2021-07-06,-2.969278269608114,0,0.8951422399611282,0.09925798839180876,0.005599771647051517
2021-07-07,-3.0028152618281196,0,0.9784688828615803,0.01536756484405488,0.00616355229438982
2021-07-08,-2.629925065147701,0,0.6368050051851183,0.2930728270765971,0.0701221677382643
2021-07-09,-2.4953310129848325,1,0.456177960015861,0.49331591226748905,0.050506127716641196
2021-07-12,-2.495191676646438,1,0.40155745771558915,0.5576130608402498,0.04082948144417525
2021-07-13,-2.4351820298841504,1,0.35539553590039746,0.5187674015128318,0.12583706258677194
2021-07-14,-2.438375396390819,1,0.4640078353786488,0.4748650069292262,0.0611271576921368
2021-07-15,-2.392702095637119,1,0.3870904752132696,0.5540782063467626,0.05883131843998391
2021-07-16,-2.3078992396803635,1,0.36189299185958756,0.524067061925109,0.11403994621529627
2021-07-19,-2.159309183017556,1,0.14332168358028016,0.5673902530616146,0.2892880633580776
2021-07-20,-1.9558980304002338,1,0.29693123964032153,0.4076305310969682,0.2954382292627074
2021-07-21,-1.9191757868386479,0,0.47174751016705185,0.17086936013750512,0.35738312969544717
2021-07-22,-1.9694405185758777,1,0.37799111998964424,0.46118820503259533,0.16082067497775088
2021-07-23,-1.9746406903491038,1,0.35594055221808346,0.37524149399422047,0.2688179537877067
2021-07-26,-1.9780159257114378,1,0.31909745655581884,0.5180141346654819,0.16288840877867639
2021-07-27,-1.9699309757511223,2,0.21346554834230538,0.0054197755342386845,0.7811146761234775
2021-07-28,-1.9695300716686672,2,0.1024594703251451,0.03750126905816103,0.8600392606166692
2021-07-29,-1.9762214429646339,2,0.047653454482594254,0.07568061406515302,0.8766659314522784
2021-07-30,-2.0119563786836925,2,0.07921217150184463,0.380757205529079,0.5400306229690742
2021-08-02,-2.2940801196520617,1,0.2188999073451785,0.4660297884803707,0.3150703041744659
2021-08-03,-2.4640755919449955,0,0.8271359691047139,0.058320587439830054,0.11454344345544752
2021-08-04,-2.4591890335915467,0,0.7786622800233617,0.10731883724463101,0.11401888273199753
2021-08-05,-2.4132401412639055,0,0.7431749999824748,0.13242630646107173,0.12439869355642796
2021-08-06,-2.5887775234090324,0,0.7610419365977814,0.2053548911139339,0.03360317228829169
2021-08-09,-2.595373930973796,0,0.9800493667057669,0.0027798845472414607,0.01717074874700556
2021-08-10,-2.664337410917312,0,0.8858052716053277,0.08810465470260377,0.026090073692091615
2021-08-11,-2.6633578831913876,0,0.8541507470198183,0.09441008193649464,0.051439171043675326
2021-08-12,-2.6801568051788114,0,0.8983285091080704,0.060268482976459835,0.04140300791549802
2021-08-13,-2.8097944596106346,0,0.9723427415465381,0.008889877721045979,0.018767380732406386
2021-08-16,-2.874774480932505,0,0.9840312999353398,0.0005105959888338251,0.015458104075833416
2021-08-17,-2.8000853756451414,0,0.9596693484035417,0.01533691355400054,0.024993738042472118
2021-08-18,-2.5159428436513696,0,0.6939746502989855,0.21746341836612032,0.08856193133491619
2021-08-19,-2.608258080078058,0,0.8317002438267973,0.15205664447324907,0.01624311169994932
2021-08-20,-2.470327955340735,0,0.6657397044074495,0.25186632816415544,0.08239396742839829
2021-08-23,-2.3598849107560014,0,0.4978705994169857,0.40338484398698615,0.09874455659601573
2021-08-24,-2.3596222950958263,1,0.41418714945470353,0.5565120912209158,0.02930075932436092
2021-08-25,-2.3609800419990195,1,0.3736441367617701,0.5508928162011163,0.07546304703711529
2021-08-26,-2.30359896955629,2,0.14268434029748905,0.4135668267547434,0.4437488329477419
2021-08-27,-2.217172008793097,2,0.09928525952161542,0.2892091673752238,0.6115055731031543
2021-08-30,-2.2062309264439546,2,0.14001023419516848,0.39717563659980826,0.46281412920501896
2021-08-31,-2.2749005745680058,1,0.05640083838303238,0.48602877146476636,0.4575703901521969
2021-09-01,-2.5811677751688458,1,0.3524515113964485,0.476288448755493,0.17126003984806568
2021-09-02,-2.585657879881585,0,0.6584089123712366,0.2786974656206947,0.06289362200808876
2021-09-03,-2.6393790781947204,0,0.7723530292642539,0.11093167798760957,0.11671529274815111
2021-09-07,-2.7150605165234256,0,0.6585851336867989,0.15534037374943782,0.18607449256373576
2021-09-08,-2.7042315748468266,0,0.8412541186354375,0.09911225407833259,0.05963362728622541
2021-09-09,-2.650118836290186,0,0.8487926048565169,0.07645049369228947,0.07475690145121645
2021-09-10,-2.5789332092111916,0,0.7521402329995869,0.14525355056952183,0.10260621643087145
2021-09-13,-2.821770577389985,0,0.9796948174163127,0.006198127289700485,0.014107055294007265
2021-09-14,-2.8876827699216534,0,0.9950300808852458,0.0005762465117372913,0.004393672603033866
2021-09-15,-2.583922353745041,0,0.6128897748369097,0.20586605645489608,0.18124416870821763
2021-09-16,-2.5880677517414425,0,0.6925757773184401,0.1770548284614684,0.13036939422008925
2021-09-17,-2.386208218737031,1,0.3044877112333805,0.37008681553360906,0.32542547323298593
2021-09-20,-2.1653008784271988,1,0.030217333028386563,0.5546445916581421,0.4151380753134622
2021-09-21,-2.1547647584074627,1,0.11836463228309355,0.4453550782438513,0.436280289473078
2021-09-22,-2.0040413480770662,1,0.07260370737066371,0.5299751052039448,0.3974211874253896
2021-09-23,-1.8715946569090671,1,0.01956516054938832,0.561561803793031,0.41887303565758954
2021-09-24,-1.8984538024841573,2,0.10395866252751086,0.41562907248641534,0.4804122649861022
2021-09-27,-1.9015790640987462,1,0.07692086160885214,0.4623472034257806,0.4607319349653825
2021-09-28,-1.725446408082386,2,0.00818602787397503,0.004738128444722191,0.9870758436813095
2021-09-29,-1.772803032205506,2,0.1012854553629065,0.022033929687790357,0.8766806149493053
2021-09-30,-1.7390211354673846,2,0.12599871212590696,0.0037210005120282075,0.8702802873620883
2021-10-01,-1.690010607520103,2,0.05244595797137754,0.07716587669233364,0.8703881653362951
2021-10-04,-1.7343495848444423,2,0.08208969432013012,0.15834175610241727,0.7595685495774358
2021-10-05,-1.6824231638617033,2,0.11220349355814009,0.16783103426558282,0.7199654721762604
2021-10-06,-1.7165653830065672,2,0.03504291258193652,0.11812046003546307,0.8468366273825956
2021-10-07,-1.7514241717376455,2,0.022636523168247588,0.21334722390892802,0.764016252922799
2021-10-08,-1.7550164680576554,2,0.021252192250987196,0.0059504440071032,0.9727973637419378
2021-10-11,-1.7409012297073536,2,0.04729277556729137,0.0017193274094635853,0.9509878970232183
2021-10-12,-1.9501113681814548,2,0.06062709605420989,0.012167485829555501,0.9272054181162548
2021-10-13,-1.9433830612250722,2,0.1204597859299224,0.3028024679782879,0.5767377460918107
2021-10-14,-1.9211491790621784,1,0.1801304026186807,0.46791370674328,0.3519558906380296
2021-10-15,-1.960440404722373,1,0.32957469516362264,0.3774509357396571,0.29297436909673863
2021-10-18,-2.1998440216146644,0,0.811488372400173,0.059827176013572556,0.12868445158624453
2021-10-19,-2.230647392972584,0,0.5953203577741373,0.05327148520411745,0.35140815702176914
2021-10-20,-2.230688801890609,0,0.5618943816318656,0.13690348006154987,0.3012021383065763
2021-10-21,-2.2600645675477176,0,0.41088439565141516,0.19449137240675535,0.39462423194180857
2021-10-22,-2.2699329100846892,1,0.10970021976841006,0.4988919645189352,0.3914078157126604
2021-10-25,-2.4715841048416127,1,0.3515334546832938,0.4829940556454804,0.16547248967124553
2021-10-26,-2.5522137714453885,1,0.4504142181676976,0.47013154948117836,0.07945423235114829
2021-10-27,-2.393377706720552,0,0.4427373994056977,0.34051862204997113,0.21674397854432648
2021-10-28,-2.6840407678835043,0,0.9231135839025032,0.01458239816027716,0.06230401793720126
2021-10-29,-2.7394964549358596,0,0.9564341626740266,0.03607027510569881,0.007495562220280277
2021-11-01,-2.7348902067802854,0,0.9794243115485209,0.01519346690498933,0.005382221546495738
2021-11-02,-2.8195522248549283,0,0.9793246628299457,0.01974619734012416,0.0009291398299383253
2021-11-03,-2.779772006921069,0,0.9446513379531913,0.05217118840424683,0.003177473642561268
2021-11-04,-2.7667745654248095,1,0.4061566968423672,0.5932687774259134,0.0005745257317460161
2021-11-05,-2.83156580515864,0,0.9957511473886789,0.0021041234930877094,0.0021447291182473504
2021-11-08,-2.83089031410861,0,0.9970666003106112,0.0003654244435647015,0.0025679752458513424
2021-11-09,-2.7138141210464775,0,0.9758442817532861,0.0174739548078274,0.00668176343887749
2021-11-10,-2.5468563127223183,0,0.8684522404187404,0.06709790466758662,0.06444985491366274
2021-11-11,-2.7117597446663555,0,0.9986788409479782,0.0008861153504904161,0.0004350437015284573
2021-11-12,-2.6077823802900957,0,0.7626227368999448,0.23504528385221657,0.002331979247854161
2021-11-15,-2.603318826201622,1,0.2050463091631717,0.793481878778746,0.0014718120580762245
2021-11-16,-2.6043627304083343,1,0.46739104027257866,0.5298667680277273,0.0027421916997130325
2021-11-17,-2.634385860560182,1,0.3797878235850034,0.6177285411042939,0.0024836353107095042
2021-11-18,-2.6590615455057285,1,0.3494045509815584,0.5764067972485681,0.07418865176985406
2021-11-19,-2.6742145156992887,1,0.33014555751617863,0.5697384293399416,0.10011601314385533
2021-11-22,-2.6556212140796362,1,0.13026607354914482,0.6773892725020764,0.19234465394878794
2021-11-23,-2.6808146419724954,0,0.9552216518004729,0.023205273687576432,0.021573074511948637
2021-11-24,-2.968849874246187,0,0.9922729717554397,0.0038940344171786113,0.0038329938273679617
2021-11-26,-2.036886880498686,2,0.03434038611804711,0.4521134545396401,0.5135461593423385
2021-11-29,-1.9609494773405336,1,0.323032135760876,0.51619401990262,0.16077384433648156
2021-11-30,-1.772816900930321,1,0.3525638286456172,0.3631145734423269,0.2843215979120289
2021-12-01,-1.768703455068742,1,0.36503734643834923,0.4462032720919058,0.1887593814697269
2021-12-02,-1.6278408224621443,1,0.21166744937728055,0.4585705145457982,0.3297620360769047
2021-12-03,-1.6300750344619457,1,0.290224130395949,0.44346476573389176,0.2663111038701831
2021-12-06,-1.5578953983629094,1,0.06929848044442444,0.4812976075801088,0.4494039119754467
2021-12-07,-1.430783546963038,2,0.028700211122818835,0.4741315543613047,0.49716823451587494
2021-12-08,-1.4296431779209988,2,0.004546554819691253,0.25686351020860204,0.7385899349717315
2021-12-09,-1.421110866186546,2,0.003431769492441602,0.0010009377324842242,0.9955672927750645
2021-12-10,-1.552375137776008,2,0.09019070044344428,0.06283776798630684,0.8469715315702518
2021-12-13,-1.554612075842038,2,0.12420145489258368,0.0014350840398894495,0.8743634610675126
2021-12-14,-1.684813252445782,2,0.1847038635239799,0.09524520021350212,0.7200509362625047
2021-12-15,-1.7039293499549764,2,0.07442804731191197,0.14690719455597787,0.7786647581321351
2021-12-16,-1.7041151336171392,2,0.0620355523070575,0.39628636217184277,0.5416780855210772
2021-12-17,-1.6466801127611213,2,0.0775008497324374,0.253334309364858,0.6691648409027101
2021-12-20,-1.6509743886611543,2,0.047527913974497064,0.414770367619741,0.5377017184057766
2021-12-21,-1.6967088138971578,2,0.13930655682135257,0.16577876721617507,0.6949146759624922
