Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2021-02-16,365.2053527832031,392.29998779296875,394.1700134277344,391.5299987792969,393.9599914550781,50972400
2021-02-17,365.2891845703125,392.3900146484375,392.6600036621094,389.3299865722656,390.4200134277344,52290600
2021-02-18,363.7344665527344,390.7200012207031,391.5199890136719,387.739990234375,389.5899963378906,59712800
2021-02-19,363.09222412109375,390.0299987792969,392.3800048828125,389.54998779296875,392.07000732421875,83241000
2021-02-22,360.29937744140625,387.0299987792969,389.6199951171875,386.739990234375,387.05999755859375,67414200
2021-02-23,360.7369079589844,387.5,388.95001220703125,380.20001220703125,384.6600036621094,107284100
2021-02-24,364.7119140625,391.7699890136719,392.2300109863281,385.2699890136719,386.3299865722656,72433900
2021-02-25,355.92401123046875,382.3299865722656,391.8800048828125,380.7799987792969,390.4100036621094,146670500
2021-02-26,354.09002685546875,380.3599853515625,385.5799865722656,378.2300109863281,384.3500061035156,152701600
2021-03-01,362.67315673828125,389.5799865722656,390.9200134277344,380.57000732421875,385.5899963378906,105348800
2021-03-02,359.84326171875,386.5400085449219,390.07000732421875,386.0,389.82000732421875,79595300
2021-03-03,355.0768127441406,381.4200134277344,386.8299865722656,381.30999755859375,385.7900085449219,119940200
2021-03-04,350.682861328125,376.70001220703125,384.0,371.8800048828125,381.2200012207031,183433000
2021-03-05,357.13421630859375,383.6300048828125,384.760009765625,372.6400146484375,380.4599914550781,152039600
2021-03-08,355.3560485839844,381.7200012207031,387.67999267578125,381.4200134277344,384.6600036621094,123149200
2021-03-09,360.42974853515625,387.1700134277344,389.9100036621094,385.30999755859375,385.8500061035156,113633600
2021-03-10,362.67315673828125,389.5799865722656,391.3999938964844,388.1700134277344,389.69000244140625,109899400
2021-03-11,366.35040283203125,393.5299987792969,395.6499938964844,391.739990234375,392.2300109863281,86245000
2021-03-12,366.8438720703125,394.05999755859375,394.2099914550781,391.20001220703125,392.07000732421875,64653600
2021-03-15,369.0314636230469,396.4100036621094,396.69000244140625,392.0299987792969,394.3299865722656,73427200
2021-03-16,368.5660095214844,395.9100036621094,397.8299865722656,395.0799865722656,397.07000732421875,73722500
2021-03-17,369.8228454589844,397.260009765625,398.1199951171875,393.29998779296875,394.5299987792969,97959300
2021-03-18,364.4420471191406,391.4800109863281,396.7200012207031,390.75,394.4800109863281,115349100
2021-03-19,363.7677001953125,389.4800109863281,391.57000732421875,387.1499938964844,389.8800048828125,113624500
2021-03-22,366.67230224609375,392.5899963378906,394.07000732421875,389.9700012207031,390.0299987792969,73778600
2021-03-23,363.7863464355469,389.5,393.4599914550781,388.6600036621094,391.9100036621094,90686600
2021-03-24,361.9371032714844,387.5199890136719,392.75,387.4700012207031,391.0,97588600
2021-03-25,363.9731750488281,389.70001220703125,390.54998779296875,383.8999938964844,385.9800109863281,116128600
2021-03-26,369.83856201171875,395.9800109863281,396.4100036621094,390.2900085449219,390.92999267578125,114409100
2021-03-29,369.65185546875,395.7799987792969,396.75,392.80999755859375,394.3999938964844,108107600
2021-03-30,368.6711120605469,394.7300109863281,395.45001220703125,393.0199890136719,394.4200134277344,76262200
2021-03-31,370.16552734375,396.3299865722656,398.0,395.30999755859375,395.3399963378906,112734200
2021-04-01,374.1629333496094,400.6099853515625,400.6700134277344,398.17999267578125,398.3999938964844,99682900
2021-04-05,379.53326416015625,406.3599853515625,406.94000244140625,403.3800048828125,403.4599914550781,91684800
2021-04-06,379.3092346191406,406.1199951171875,407.239990234375,405.3999938964844,405.760009765625,62021000
2021-04-07,379.7481384277344,406.5899963378906,406.9599914550781,405.45001220703125,405.94000244140625,55836300
2021-04-08,381.5506896972656,408.5199890136719,408.5799865722656,406.92999267578125,407.92999267578125,57863100
2021-04-09,384.3246765136719,411.489990234375,411.6700134277344,408.260009765625,408.3900146484375,61104600
2021-04-12,384.4647216796875,411.6400146484375,411.92999267578125,410.20001220703125,410.8500061035156,56704900
2021-04-13,385.6042785644531,412.8599853515625,413.5299987792969,411.1199951171875,411.5299987792969,56551000
2021-04-14,384.28729248046875,411.45001220703125,413.9599914550781,410.8699951171875,412.8299865722656,61659900
2021-04-15,388.4153747558594,415.8699951171875,416.1600036621094,413.69000244140625,413.739990234375,60229800
2021-04-16,389.7137145996094,417.260009765625,417.9100036621094,415.7300109863281,417.25,82037300
2021-04-19,387.799072265625,415.2099914550781,416.739990234375,413.7900085449219,416.260009765625,78498500
2021-04-20,384.959716796875,412.1700134277344,415.0899963378906,410.5899963378906,413.9100036621094,81851800
2021-04-21,388.602294921875,416.07000732421875,416.2900085449219,411.3599853515625,411.510009765625,66793000
2021-04-22,385.0532531738281,412.2699890136719,416.7799987792969,411.1300048828125,415.8900146484375,97582800
2021-04-23,389.22808837890625,416.739990234375,418.25,412.7900085449219,412.8699951171875,73209200
2021-04-26,390.0406188964844,417.6099853515625,418.2200012207031,416.80999755859375,417.44000244140625,52182400
2021-04-27,389.95648193359375,417.5199890136719,418.1400146484375,416.29998779296875,417.92999267578125,51303100
2021-04-28,389.8444519042969,417.3999938964844,419.010009765625,416.8999938964844,417.80999755859375,51238900
2021-04-29,392.328857421875,420.05999755859375,420.7200012207031,416.44000244140625,420.32000732421875,78544300
2021-04-30,389.75103759765625,417.29998779296875,418.5400085449219,416.3399963378906,417.6300048828125,85527000
2021-05-03,390.5916748046875,418.20001220703125,419.8399963378906,417.6700134277344,419.42999267578125,68128300
2021-05-04,388.1820068359375,415.6199951171875,416.6000061035156,411.6700134277344,416.07000732421875,101591200
2021-05-05,388.30340576171875,415.75,417.6300048828125,415.1499938964844,417.3800048828125,60162200
2021-05-06,391.40423583984375,419.07000732421875,419.2099914550781,413.67999267578125,415.8299865722656,74321400
2021-05-07,394.2528381347656,422.1199951171875,422.82000732421875,419.1600036621094,419.8900146484375,67733800
2021-05-10,390.348876953125,417.94000244140625,422.739990234375,417.80999755859375,422.5,81852400
2021-05-11,386.86505126953125,414.2099914550781,415.2699890136719,410.05999755859375,413.1000061035156,116888000
2021-05-12,378.6460876464844,405.4100036621094,412.5899963378906,404.0,411.2300109863281,134811000
2021-05-13,383.194580078125,410.2799987792969,412.3500061035156,407.0199890136719,407.07000732421875,106394000
2021-05-14,389.07855224609375,416.5799865722656,417.489990234375,413.17999267578125,413.2099914550781,82201600
2021-05-17,388.0885925292969,415.5199890136719,416.3900146484375,413.3599853515625,415.3900146484375,65129200
2021-05-18,384.7449035644531,411.94000244140625,416.05999755859375,411.7699890136719,415.79998779296875,59810200
2021-05-19,383.7362365722656,410.8599853515625,411.04998779296875,405.3299865722656,406.9200134277344,106467100
2021-05-20,387.8644104003906,415.2799987792969,416.6300048828125,411.6700134277344,411.79998779296875,78022200
2021-05-21,387.546875,414.94000244140625,418.20001220703125,414.45001220703125,416.8699951171875,76578700
2021-05-24,391.4976501464844,419.1700134277344,420.32000732421875,417.0799865722656,417.3399963378906,51376700
2021-05-25,390.6290283203125,418.239990234375,420.7099914550781,417.6199951171875,420.3299865722656,57451400
2021-05-26,391.40423583984375,419.07000732421875,419.6099853515625,417.760009765625,418.8699951171875,43088600
2021-05-27,391.60968017578125,419.2900085449219,420.7200012207031,418.989990234375,420.1700134277344,56707700
2021-05-28,392.3101806640625,420.0400085449219,421.25,419.7900085449219,420.9700012207031,58520200
2021-06-01,391.964599609375,419.6700134277344,422.7200012207031,419.20001220703125,422.57000732421875,54216600
2021-06-02,392.5810546875,420.3299865722656,421.2300109863281,419.2900085449219,420.3699951171875,49097100
2021-06-03,391.1240539550781,418.7699890136719,419.989990234375,416.2799987792969,417.8500061035156,58138800
2021-06-04,394.70123291015625,422.6000061035156,422.9200134277344,418.8399963378906,420.75,55938800
2021-06-07,394.3183288574219,422.19000244140625,422.7799987792969,421.19000244140625,422.5899963378906,51555000
2021-06-08,394.40228271484375,422.2799987792969,423.2099914550781,420.32000732421875,423.1099853515625,47134300
2021-06-09,393.81390380859375,421.6499938964844,423.260009765625,421.4100036621094,423.17999267578125,48436300
2021-06-10,395.64447021484375,423.6099853515625,424.6300048828125,421.54998779296875,422.9599914550781,51020100
2021-06-11,396.2983093261719,424.30999755859375,424.42999267578125,422.82000732421875,424.20001220703125,45570800
2021-06-14,397.1856384277344,425.260009765625,425.3699951171875,423.1000061035156,424.42999267578125,42358500
2021-06-15,396.4570617675781,424.4800109863281,425.4599914550781,423.5400085449219,425.4200134277344,51508500
2021-06-16,394.2435302734375,422.1099853515625,424.8699951171875,419.9200134277344,424.6300048828125,80386100
2021-06-17,394.1128234863281,421.9700012207031,423.0199890136719,419.32000732421875,421.6700134277344,90949700
2021-06-18,388.79608154296875,414.9200134277344,417.8299865722656,414.70001220703125,417.0899963378906,118676300
2021-06-21,394.362060546875,420.8599853515625,421.05999755859375,415.92999267578125,416.79998779296875,72822000
2021-06-22,396.4703674316406,423.1099853515625,424.0,420.0799865722656,420.8500061035156,57700300
2021-06-23,395.9925842285156,422.6000061035156,424.04998779296875,422.510009765625,423.19000244140625,49445400
2021-06-24,398.3351135253906,425.1000061035156,425.54998779296875,424.6199951171875,424.8900146484375,45110300
2021-06-25,399.7500305175781,426.6099853515625,427.0899963378906,425.54998779296875,425.8999938964844,58129500
2021-06-28,400.55584716796875,427.4700012207031,427.6499938964844,425.8900146484375,427.1700134277344,53159600
2021-06-29,400.771484375,427.70001220703125,428.55999755859375,427.1300048828125,427.8800048828125,35970500
2021-06-30,401.1087341308594,428.05999755859375,428.7799987792969,427.17999267578125,427.2099914550781,64827900
2021-07-01,403.3294372558594,430.42999267578125,430.6000061035156,428.79998779296875,428.8699951171875,53441000
2021-07-02,406.4123229980469,433.7200012207031,434.1000061035156,430.5199890136719,431.6700134277344,57697700
2021-07-06,405.6721496582031,432.92999267578125,434.010009765625,430.010009765625,433.7799987792969,68710400
2021-07-07,407.1057434082031,434.4599914550781,434.760009765625,431.510009765625,433.6600036621094,63549500
2021-07-08,403.7886657714844,430.9200134277344,431.7300109863281,427.5199890136719,428.7799987792969,97595200
2021-07-09,408.0989990234375,435.5199890136719,435.8399963378906,430.7099914550781,432.5299987792969,76238600
2021-07-12,409.560791015625,437.0799865722656,437.3500061035156,434.9700012207031,435.42999267578125,52889600
2021-07-13,408.16455078125,435.5899963378906,437.8399963378906,435.30999755859375,436.239990234375,52911300
2021-07-14,408.773681640625,436.239990234375,437.9200134277344,434.9100036621094,437.3999938964844,64130400
2021-07-15,407.3775634765625,434.75,435.5299987792969,432.7200012207031,434.80999755859375,55126400
2021-07-16,404.1822204589844,431.3399963378906,436.05999755859375,430.9200134277344,436.010009765625,75874700
2021-07-19,398.2132568359375,424.9700012207031,431.4100036621094,421.9700012207031,426.19000244140625,147987000
2021-07-20,403.91986083984375,431.05999755859375,432.4200134277344,424.8299865722656,425.67999267578125,99608200
2021-07-21,407.1900329589844,434.54998779296875,434.70001220703125,431.010009765625,432.3399963378906,64724400
2021-07-22,408.04278564453125,435.4599914550781,435.7200012207031,433.69000244140625,434.739990234375,47878500
2021-07-23,412.2408142089844,439.94000244140625,440.29998779296875,436.7900085449219,437.5199890136719,63766600
2021-07-26,413.2527770996094,441.0199890136719,441.0299987792969,439.260009765625,439.30999755859375,43719200
2021-07-27,411.3693542480469,439.010009765625,439.94000244140625,435.989990234375,439.9100036621094,67397100
2021-07-28,411.2005615234375,438.8299865722656,440.29998779296875,437.30999755859375,439.67999267578125,52472400
2021-07-29,412.9060363769531,440.6499938964844,441.79998779296875,439.80999755859375,439.82000732421875,47435300
2021-07-30,410.9007873535156,438.510009765625,440.05999755859375,437.7699890136719,437.9100036621094,68951200
2021-08-02,410.0386657714844,437.5899963378906,440.92999267578125,437.2099914550781,440.3399963378906,58783300
2021-08-03,413.3746032714844,441.1499938964844,441.2799987792969,436.1000061035156,438.44000244140625,58053900
2021-08-04,411.34124755859375,438.9800109863281,441.1199951171875,438.7300109863281,439.7799987792969,46732200
2021-08-05,413.94622802734375,441.760009765625,441.8500061035156,439.8800048828125,440.2200012207031,38969700
2021-08-06,414.630126953125,442.489990234375,442.94000244140625,441.79998779296875,442.1000061035156,46930000
2021-08-09,414.2928466796875,442.1300048828125,442.79998779296875,441.30999755859375,442.4599914550781,41222600
2021-08-10,414.8082580566406,442.67999267578125,443.44000244140625,441.8800048828125,442.6099853515625,43339300
2021-08-11,415.8389587402344,443.7799987792969,443.8800048828125,442.6199951171875,443.82000732421875,44034300
2021-08-12,417.08526611328125,445.1099853515625,445.260009765625,442.6600036621094,443.6199951171875,38909400
2021-08-13,417.8442687988281,445.9200134277344,445.94000244140625,445.07000732421875,445.5899963378906,39470300
2021-08-16,418.82818603515625,446.9700012207031,447.1099853515625,442.8699951171875,444.5299987792969,73740000
2021-08-17,416.0826110839844,444.0400085449219,444.9599914550781,440.8500061035156,444.239990234375,92673900
2021-08-18,411.5285949707031,439.17999267578125,444.6300048828125,438.9200134277344,442.9599914550781,89351900
2021-08-19,412.16583251953125,439.8599853515625,441.1400146484375,436.1199951171875,436.2699890136719,92812200
2021-08-20,415.4454345703125,443.3599853515625,443.7099914550781,439.7099914550781,440.2300109863281,72008700
2021-08-23,419.09991455078125,447.260009765625,448.2300109863281,443.44000244140625,445.1600036621094,54973000
2021-08-24,419.76519775390625,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,38744700
2021-08-25,420.64599609375,448.9100036621094,449.4599914550781,447.7699890136719,448.1700134277344,40529700
2021-08-26,418.1628112792969,446.260009765625,448.8599853515625,446.1600036621094,448.6099853515625,57829600
2021-08-27,421.9016418457031,450.25,450.6499938964844,447.05999755859375,447.1199951171875,77235100
2021-08-30,423.7569580078125,452.2300109863281,453.07000732421875,450.7099914550781,450.9700012207031,48357400
2021-08-31,423.1291809082031,451.55999755859375,452.489990234375,450.9200134277344,452.1300048828125,59300200
2021-09-01,423.3540344238281,451.79998779296875,453.1099853515625,451.54998779296875,452.55999755859375,48721400
2021-09-02,424.6564636230469,453.19000244140625,454.04998779296875,451.9100036621094,453.32000732421875,42501000
2021-09-03,424.553466796875,453.0799865722656,453.6300048828125,451.54998779296875,451.9800109863281,47170500
2021-09-07,423.035400390625,451.4599914550781,452.80999755859375,450.739990234375,452.7099914550781,51671500
2021-09-08,422.5200500488281,450.9100036621094,451.6700134277344,448.8599853515625,450.8900146484375,56181900
2021-09-09,420.71160888671875,448.9800109863281,452.57000732421875,448.7200012207031,450.70001220703125,57970400
2021-09-10,417.3944396972656,445.44000244140625,451.489990234375,445.30999755859375,451.0400085449219,89948200
2021-09-13,418.46270751953125,446.5799865722656,448.9200134277344,444.1099853515625,448.6400146484375,83738600
2021-09-14,416.2044372558594,444.1700134277344,448.3399963378906,443.2200012207031,448.1199951171875,78197100
2021-09-15,419.6807861328125,447.8800048828125,448.4100036621094,443.44000244140625,444.6199951171875,78792200
2021-09-16,419.01556396484375,447.1700134277344,448.3599853515625,444.0199890136719,447.32000732421875,77786700
2021-09-17,414.9339294433594,441.3999938964844,445.3699951171875,441.0199890136719,444.9200134277344,118425000
2021-09-20,408.0152282714844,434.0400085449219,436.55999755859375,428.8599853515625,434.8800048828125,166445500
2021-09-21,407.6298522949219,433.6300048828125,437.9100036621094,433.07000732421875,436.5299987792969,92526100
2021-09-22,411.6061096191406,437.8599853515625,440.0299987792969,433.75,436.04998779296875,102350100
2021-09-23,416.6071472167969,443.17999267578125,444.8900146484375,439.6000061035156,439.8500061035156,76396000
2021-09-24,417.29339599609375,443.9100036621094,444.6700134277344,441.2099914550781,441.44000244140625,62094800
2021-09-27,416.0994873046875,442.6400146484375,444.04998779296875,441.8999938964844,442.80999755859375,61371100
2021-09-28,407.71441650390625,433.7200012207031,440.0400085449219,432.94000244140625,439.69000244140625,130436300
2021-09-29,408.4006042480469,434.45001220703125,437.0400085449219,433.8500061035156,435.19000244140625,82329200
2021-09-30,403.4090270996094,429.1400146484375,436.7699890136719,428.7799987792969,436.0199890136719,140506000
2021-10-01,408.2031555175781,434.239990234375,436.0299987792969,427.2300109863281,430.9800109863281,129240100
2021-10-04,402.9389953613281,428.6400146484375,433.9599914550781,426.3599853515625,433.0,128570000
2021-10-05,407.131591796875,433.1000061035156,435.489990234375,429.3900146484375,430.239990234375,90682500
2021-10-06,408.8236083984375,434.8999938964844,435.1199951171875,427.5400085449219,429.2699890136719,113032200
2021-10-07,412.35821533203125,438.6600036621094,441.67999267578125,438.20001220703125,438.3900146484375,72437500
2021-10-08,411.6061096191406,437.8599853515625,439.8900146484375,437.19000244140625,439.4800109863281,74557400
2021-10-11,408.62628173828125,434.69000244140625,440.260009765625,434.6199951171875,437.1600036621094,65233300
2021-10-12,407.6203918457031,433.6199951171875,436.1000061035156,432.7799987792969,435.6700134277344,71181200
2021-10-13,409.0868225097656,435.17999267578125,436.04998779296875,431.5400085449219,434.7099914550781,72974000
2021-10-14,415.9679870605469,442.5,442.6600036621094,438.5799865722656,439.0799865722656,70236800
2021-10-15,419.1358337402344,445.8699951171875,446.260009765625,444.0899963378906,444.75,66260200
2021-10-18,420.37677001953125,447.19000244140625,447.54998779296875,443.2699890136719,443.9700012207031,62213200
2021-10-19,423.6198425292969,450.6400146484375,450.7099914550781,448.2699890136719,448.9200134277344,46996800
2021-10-20,425.2837829589844,452.4100036621094,452.7300109863281,451.010009765625,451.1300048828125,49571600
2021-10-21,426.3929748535156,453.5899963378906,453.8299865722656,451.30999755859375,451.7699890136719,41305400
2021-10-22,425.9511413574219,453.1199951171875,454.6700134277344,451.04998779296875,453.1300048828125,58845100
2021-10-25,428.2355041503906,455.54998779296875,455.8999938964844,452.3900146484375,454.2799987792969,45214500
2021-10-26,428.62078857421875,455.9599914550781,458.489990234375,455.55999755859375,457.20001220703125,56075100
2021-10-27,426.7220458984375,453.94000244140625,457.1600036621094,453.8599853515625,456.45001220703125,72438000
2021-10-28,430.8393859863281,458.32000732421875,458.3999938964844,455.45001220703125,455.4599914550781,51437900
2021-10-29,431.7136535644531,459.25,459.55999755859375,455.55999755859375,455.8699951171875,70162400
2021-11-01,432.45623779296875,460.0400085449219,460.70001220703125,458.20001220703125,460.29998779296875,48433600
2021-11-02,434.2046813964844,461.8999938964844,462.2300109863281,460.0799865722656,460.2200012207031,48908400
2021-11-03,436.85565185546875,464.7200012207031,465.1499938964844,460.8299865722656,461.29998779296875,52509800
2021-11-04,438.9143371582031,466.9100036621094,467.0,464.989990234375,465.3599853515625,52847100
2021-11-05,440.4372253417969,468.5299987792969,470.6499938964844,466.9200134277344,469.2799987792969,66390600
2021-11-08,440.81317138671875,468.92999267578125,470.2300109863281,468.20001220703125,469.70001220703125,50405200
2021-11-09,439.3560791015625,467.3800048828125,469.57000732421875,465.8800048828125,469.32000732421875,51149100
2021-11-10,435.82159423828125,463.6199951171875,467.3800048828125,462.0400085449219,465.5799865722656,69429700
2021-11-11,435.9625549316406,463.7699890136719,465.2900085449219,463.75,465.2099914550781,34848500
2021-11-12,439.2527160644531,467.2699890136719,467.8599853515625,464.1099853515625,465.1199951171875,53466700
2021-11-15,439.40313720703125,467.42999267578125,468.80999755859375,466.2300109863281,468.6400146484375,46980500
2021-11-16,441.1422119140625,469.2799987792969,470.489990234375,467.07000732421875,467.1499938964844,48857500
2021-11-17,440.0705261230469,468.1400146484375,469.19000244140625,467.4800109863281,469.0,47858300
2021-11-18,441.5652770996094,469.7300109863281,470.010009765625,466.3399963378906,469.239990234375,50625600
2021-11-19,440.7756042480469,468.8900146484375,470.94000244140625,468.5,469.6099853515625,57315600
2021-11-22,439.5347900390625,467.57000732421875,473.5400085449219,467.3500061035156,470.8900146484375,72762000
2021-11-23,440.1175231933594,468.19000244140625,469.1000061035156,464.45001220703125,467.2200012207031,73206500
2021-11-24,441.2926330566406,469.44000244140625,469.57000732421875,465.19000244140625,466.05999755859375,61858800
2021-11-26,431.4504089355469,458.9700012207031,463.8999938964844,457.7699890136719,462.3399963378906,112669600
2021-11-29,436.7428283691406,464.6000061035156,466.55999755859375,461.7300109863281,464.07000732421875,86268800
2021-11-30,428.24481201171875,455.55999755859375,464.0299987792969,455.29998779296875,462.0,148559600
2021-12-01,423.48822021484375,450.5,464.6700134277344,450.2900085449219,461.6400146484375,131939200
2021-12-02,429.9745178222656,457.3999938964844,459.07000732421875,450.30999755859375,450.7300109863281,127637800
2021-12-03,426.2331848144531,453.4200134277344,460.29998779296875,448.9200134277344,459.1700134277344,137331600
2021-12-06,431.2812194824219,458.7900085449219,460.7900085449219,453.55999755859375,456.1300048828125,98977500
2021-12-07,440.20220947265625,468.2799987792969,468.8800048828125,458.6499938964844,464.4100036621094,95484700
2021-12-08,441.3678283691406,469.5199890136719,470.0,466.8299865722656,468.70001220703125,72238800
2021-12-09,438.3879699707031,466.3500061035156,469.6300048828125,466.1400146484375,468.1499938964844,61272600
2021-12-10,442.5146789550781,470.739990234375,470.8999938964844,466.510009765625,469.2300109863281,77159800
2021-12-13,438.5946960449219,466.57000732421875,470.55999755859375,466.2699890136719,470.19000244140625,87724700
2021-12-14,435.5771789550781,463.3599853515625,465.739990234375,460.25,463.0899963378906,97264100
2021-12-15,442.38311767578125,470.6000061035156,470.8599853515625,460.739990234375,463.4200134277344,116899300
2021-12-16,438.4819641113281,466.45001220703125,472.8699951171875,464.79998779296875,472.57000732421875,116568600
2021-12-17,433.81512451171875,459.8699951171875,464.739990234375,458.05999755859375,461.54998779296875,135511600
2021-12-20,429.2022705078125,454.9800109863281,455.3999938964844,451.1400146484375,454.4800109863281,107134800
2021-12-21,436.8244323730469,463.05999755859375,463.2099914550781,456.30999755859375,458.6099853515625,69806300
2021-12-22,441.192138671875,467.69000244140625,467.80999755859375,462.5799865722656,462.7900085449219,58890200
2021-12-23,443.93731689453125,470.6000061035156,472.19000244140625,468.6400146484375,468.75,56439700
2021-12-27,450.2199401855469,477.260009765625,477.30999755859375,472.010009765625,472.05999755859375,56808600
2021-12-28,449.85205078125,476.8699951171875,478.80999755859375,476.05999755859375,477.7200012207031,47274600
2021-12-29,450.4273986816406,477.4800109863281,478.55999755859375,475.9200134277344,476.9800109863281,54503000
2021-12-30,449.18231201171875,476.1600036621094,479.0,475.6700134277344,477.92999267578125,55329000
2021-12-31,448.0502624511719,474.9599914550781,476.8599853515625,474.6700134277344,475.6400146484375,65237400
2022-01-03,450.6444091796875,477.7099914550781,477.8500061035156,473.8500061035156,476.29998779296875,72668200
2022-01-04,450.4935302734375,477.54998779296875,479.9800109863281,475.5799865722656,479.2200012207031,71178700
2022-01-05,441.84307861328125,468.3800048828125,477.9800109863281,468.2799987792969,477.1600036621094,104538900
2022-01-06,441.4280700683594,467.94000244140625,470.82000732421875,465.42999267578125,467.8900146484375,86858900
2022-01-07,439.6827697753906,466.0899963378906,469.20001220703125,464.6499938964844,467.95001220703125,85111600
2022-01-10,439.13568115234375,465.510009765625,465.739990234375,456.6000061035156,462.70001220703125,119362000
2022-01-11,443.1353759765625,469.75,469.8500061035156,462.04998779296875,465.2300109863281,74303100
2022-01-12,444.3334655761719,471.0199890136719,473.20001220703125,468.94000244140625,471.5899963378906,67605400
2022-01-13,438.211181640625,464.5299987792969,472.8800048828125,463.44000244140625,472.19000244140625,91173100
2022-01-14,438.3904113769531,464.7200012207031,465.0899963378906,459.8999938964844,461.19000244140625,95890900
2022-01-18,430.626708984375,456.489990234375,459.9599914550781,455.30999755859375,459.739990234375,109709100
2022-01-19,426.1552429199219,451.75,459.6099853515625,451.4599914550781,458.1300048828125,109357600
2022-01-20,421.4385070800781,446.75,458.739990234375,444.5,453.75,122379700
2022-01-21,413.1654357910156,437.9800109863281,448.05999755859375,437.95001220703125,445.55999755859375,202271200
2022-01-24,414.9201354980469,439.8399963378906,440.3800048828125,420.760009765625,432.0299987792969,251783900
2022-01-25,409.8543395996094,434.4700012207031,439.7200012207031,427.1499938964844,433.05999755859375,167997300
2022-01-26,408.82611083984375,433.3800048828125,444.0400085449219,428.8599853515625,440.7200012207031,186391100
2022-01-27,406.80731201171875,431.239990234375,441.5899963378906,429.45001220703125,438.260009765625,149878300
2022-01-28,416.9105224609375,441.95001220703125,442.0,427.82000732421875,432.67999267578125,164457400
2022-01-31,424.4195251464844,449.9100036621094,450.2799987792969,439.80999755859375,441.239990234375,152251400
2022-02-01,427.2873229980469,452.95001220703125,453.6300048828125,446.94000244140625,450.67999267578125,123155400
2022-02-02,431.43798828125,457.3500061035156,458.1199951171875,453.04998779296875,455.5,117361000
2022-02-03,421.29705810546875,446.6000061035156,452.9700012207031,445.7099914550781,450.95001220703125,118024400
2022-02-04,423.27801513671875,448.70001220703125,452.7799987792969,443.8299865722656,446.3500061035156,118454400
2022-02-07,421.9196472167969,447.260009765625,450.989990234375,445.8500061035156,449.510009765625,84472900
2022-02-08,425.39111328125,450.94000244140625,451.9200134277344,445.2200012207031,446.7300109863281,81012000
2022-02-09,431.6172790527344,457.5400085449219,457.8800048828125,455.010009765625,455.2200012207031,92589900
2022-02-10,423.8630065917969,449.32000732421875,457.7099914550781,447.20001220703125,451.3399963378906,140103700
2022-02-11,415.50494384765625,440.4599914550781,451.6099853515625,438.94000244140625,449.4100036621094,153214600
2022-02-14,414.14642333984375,439.0199890136719,441.6000061035156,435.3399963378906,439.9200134277344,123006300
2022-02-15,420.82537841796875,446.1000061035156,446.2799987792969,443.17999267578125,443.7300109863281,88482700
2022-02-16,421.29705810546875,446.6000061035156,448.05999755859375,441.94000244140625,443.92999267578125,84863600
2022-02-17,412.2975158691406,437.05999755859375,446.57000732421875,436.4200134277344,443.2200012207031,102259100
2022-02-18,409.6278991699219,434.2300109863281,438.6600036621094,431.82000732421875,437.3299865722656,132642900
2022-02-22,405.23193359375,429.57000732421875,435.5,425.8599853515625,431.8900146484375,124391800
2022-02-23,398.0436096191406,421.95001220703125,433.260009765625,421.3500061035156,432.6600036621094,132578000
2022-02-24,404.0338439941406,428.29998779296875,428.760009765625,410.6400146484375,411.0199890136719,213942900
2022-02-25,412.948486328125,437.75,437.8399963378906,427.8599853515625,429.6099853515625,121804500
2022-02-28,411.89190673828125,436.6300048828125,438.20001220703125,430.70001220703125,432.0299987792969,145615000
2022-03-01,405.61871337890625,429.9800109863281,437.1700134277344,427.1099853515625,435.0400085449219,137785900
2022-03-02,413.08056640625,437.8900146484375,439.7200012207031,431.57000732421875,432.3699951171875,117726500
2022-03-03,411.0240173339844,435.7099914550781,441.1099853515625,433.79998779296875,440.4700012207031,105501700
2022-03-04,407.6846008300781,432.1700134277344,433.3699951171875,427.8800048828125,431.75,113978200
2022-03-07,395.6663818359375,419.42999267578125,432.29998779296875,419.3599853515625,431.54998779296875,137896600
2022-03-08,392.66656494140625,416.25,427.2099914550781,415.1199951171875,419.6199951171875,164772700
2022-03-09,403.19427490234375,427.4100036621094,429.510009765625,422.82000732421875,425.1400146484375,116990800
2022-03-10,401.3736572265625,425.4800109863281,426.42999267578125,420.44000244140625,422.5199890136719,93972700
2022-03-11,396.2701721191406,420.07000732421875,428.7699890136719,419.5299987792969,428.1199951171875,95636300
2022-03-14,393.3740539550781,417.0,424.54998779296875,415.7900085449219,420.8900146484375,95729200
2022-03-15,402.0245666503906,426.1700134277344,426.8399963378906,418.4200134277344,419.7699890136719,106219100
2022-03-16,410.9390869140625,435.6199951171875,435.67999267578125,424.79998779296875,429.8900146484375,144954800
2022-03-17,416.0803527832031,441.07000732421875,441.07000732421875,433.19000244140625,433.5899963378906,102676900
2022-03-18,420.6375732421875,444.5199890136719,444.8599853515625,437.2200012207031,438.0,106345500
2022-03-21,420.51458740234375,444.3900146484375,446.4599914550781,440.67999267578125,444.3399963378906,88349800
2022-03-22,425.43524169921875,449.5899963378906,450.5799865722656,445.8599853515625,445.8599853515625,74650400
2022-03-23,419.9562683105469,443.79998779296875,448.489990234375,443.7099914550781,446.9100036621094,79426100
