Date,y,state,p_state_0,p_state_1,p_state_2
2024-01-05,-2.5147906822019936,2,0.29095308222558913,0.009264147418878465,0.6997827703556144
2024-01-08,-2.3214208230410307,1,0.3126921075680483,0.36577596710459215,0.32153192532727537
2024-01-09,-2.321624692592443,1,0.39361553144156486,0.46223929312692896,0.1441451754315994
2024-01-10,-2.302076664072604,1,0.34986854670951906,0.42548738697335875,0.22464406631710013
2024-01-11,-2.305888257993815,1,0.31255450906643223,0.4794920268080484,0.20795346412554042
2024-01-12,-2.3053978384010483,2,0.3163490634818187,0.30440025389684344,0.3792506826212412
2024-01-16,-2.2983263347953904,2,0.3058621653729398,0.3302039810609095,0.36393385356622243
2024-01-17,-2.298906751539669,1,0.3543580176332402,0.42953044022724546,0.21611154213950562
2024-01-18,-2.3206981340427633,0,0.4403705996563963,0.393932509169596,0.16569689117392614
2024-01-19,-2.2308344379791736,1,0.3926476780293841,0.4564538739760695,0.15089844799454288
2024-01-22,-2.233523895881789,1,0.36393469737259565,0.4904922788240706,0.14557302380326126
2024-01-23,-2.427025951834883,0,0.5259796336159078,0.3457120436431044,0.12830832274094592
2024-01-24,-2.450857575852939,1,0.336852290178349,0.4333664217401392,0.22978128808146403
2024-01-25,-2.45341311544966,2,0.3178842493746535,0.32375266669654007,0.3583630839288797
2024-01-26,-2.4434742554590194,0,0.4085420456523553,0.3958849492668722,0.19557300508087141
2024-01-29,-2.4016057431481417,1,0.3821142535630546,0.4454024341500201,0.17248331228683875
2024-01-30,-2.4580665878545305,0,0.44173613366334474,0.39728578596459263,0.16097808037198963
2024-01-31,-2.076469778804118,1,0.26974158466976655,0.41895988322203503,0.3112985321083095
2024-02-01,-2.0172588689221445,1,0.23532596799541444,0.43001635886615064,0.33465767313836237
2024-02-02,-2.04499092462911,2,0.1952530360340655,0.3141872726814771,0.4905596912844346
2024-02-05,-2.017614947746657,1,0.24506987242615472,0.4120681230886691,0.3428620044851506
2024-02-06,-2.017636616670283,1,0.22678330701471278,0.4011848601849083,0.3720318328003458
2024-02-07,-1.9901342843405743,1,0.2671103821377209,0.4526789368813861,0.2802106809809001
2024-02-08,-1.9946142196337415,1,0.27837035951145106,0.4404256680764064,0.2812039724122102
2024-02-09,-1.996665898636854,1,0.2799983206463352,0.39842910705617884,0.3215725722973905
2024-02-12,-2.014048512176863,2,0.2836135454844167,0.33080063952003785,0.3855858149955457
2024-02-13,-1.862104742807844,2,0.28237640836012284,0.11199927370529199,0.6056243179346232
2024-02-14,-2.064477755073085,1,0.22845125575342573,0.4620869474006044,0.30946179684595226
2024-02-15,-2.1458659780131595,1,0.33020669765388105,0.4856119404292835,0.1841813619167999
2024-02-16,-2.176146893484266,1,0.4237302602739019,0.4301713522414229,0.14609838748460638
2024-02-20,-2.1541244234185113,0,0.41477932989006183,0.41239306937416037,0.17282760073566758
2024-02-21,-2.1589212812365655,0,0.43525546047331803,0.4128085337429178,0.1519360057836853
2024-02-22,-1.901894847918252,2,0.24225428136647995,0.23081827767388258,0.5269274409595402
2024-02-23,-1.9023049520492705,2,0.24133902877562616,0.2577515426453365,0.5009094285789627
2024-02-26,-1.8978653914603814,2,0.26331074098618595,0.27115646220201095,0.4655327968117518
2024-02-27,-1.898888805302652,2,0.2677213786953814,0.29985269477043175,0.43242592653421413
2024-02-28,-2.073441290848062,1,0.2689170129524882,0.37195398863483004,0.35912899841274926
2024-02-29,-2.115302118896473,1,0.2666905146580089,0.38031087684068876,0.3529986085012569
2024-03-01,-2.0871341033569504,2,0.2786901217519428,0.2838360396240524,0.4374738386239969
2024-03-04,-2.1269436757911815,2,0.2502309018682753,0.3513852934801186,0.3983838046516229
2024-03-05,-2.0442711361659334,2,0.33503211637909286,0.12609998187611468,0.5388679017447233
2024-03-06,-2.0394668601294383,2,0.32743601389125376,0.15328198576437313,0.5192820003443652
2024-03-07,-2.3512342615380906,1,0.29904089195372496,0.4283807742751449,0.2725783337711716
2024-03-08,-2.2788725583259746,1,0.29653898680106866,0.3597696556142994,0.3436913575846462
2024-03-11,-2.303190069073513,2,0.31334166457087326,0.22808906113875935,0.4585692742902947
2024-03-12,-2.196522187302478,2,0.2911174469656163,0.1156650078054543,0.5932175452289139
2024-03-13,-2.194653258094767,2,0.4079054625476236,0.07032121878810516,0.5217733186641942
2024-03-14,-2.184499479903131,2,0.32246711377266235,0.0006143235103469075,0.676918562717056
2024-03-15,-2.1554220328984455,2,0.2713368104999662,0.3396507912232647,0.3890123982768157
2024-03-18,-2.1179270002833013,2,0.2739441115934309,0.2777564526593643,0.44829943574712394
2024-03-19,-2.222935930263834,1,0.29285995055810676,0.4087178789172896,0.2984221705245551
2024-03-20,-2.1733737961724233,1,0.2960387093540384,0.42898386227865976,0.27497742836731526
2024-03-21,-2.247349628569235,1,0.3458761007112617,0.5178659011924455,0.13625799809625236
2024-03-22,-2.3087535306475355,1,0.28348163975106105,0.3713694082999831,0.345148951948946
2024-03-25,-2.2898980800974593,1,0.28347456565031787,0.4073394007727173,0.3091860335769191
2024-03-26,-2.4227669858654406,1,0.34962818300213905,0.5064748385197576,0.1438969784781811
2024-03-27,-2.340981396899519,1,0.2849354575079845,0.4547874428894834,0.260277099602536
2024-03-28,-2.355013392227502,1,0.34563480771149885,0.46666012030355675,0.18770507198485262
2024-04-01,-2.6125274842484756,0,0.6312052110735429,0.26991683029409513,0.09887795863236666
2024-04-02,-2.4984607962435303,0,0.7788248886547446,0.18485161113598714,0.0363235002093763
2024-04-03,-2.54437201890906,0,0.7766433848356499,0.204621670041019,0.01873494512344129
2024-04-04,-2.440929339245085,0,0.6041143747633729,0.3817927239106094,0.014092901326092961
2024-04-05,-2.2673063404491725,0,0.43067472527746103,0.4261861860540164,0.1431390886685544
2024-04-08,-2.267739119627695,1,0.4377491185987373,0.47361334473067984,0.08863753667050367
2024-04-09,-2.2731207337607517,2,0.31101749595330824,0.3155919743058705,0.3733905297408681
2024-04-10,-2.1668766401706563,2,0.32024193034610454,0.25229845130054485,0.42745961835324053
2024-04-11,-2.1832823296606514,0,0.44078717925701716,0.28278724686351636,0.27642557387952477
2024-04-12,-2.0427566794408922,1,0.33767211433095434,0.5195926071970138,0.14273527847199532
2024-04-15,-1.9709580896388161,1,0.2977827371969464,0.3787232467890006,0.32349401601410566
2024-04-16,-1.976764885973921,1,0.3010865431963664,0.5038847428663974,0.19502871393715226
2024-04-17,-1.986381812191147,1,0.25283008537493584,0.4721762480670136,0.2749936665581609
2024-04-18,-2.0509414147271485,1,0.26379733002606454,0.41591004782876406,0.32029262214512805
2024-04-19,-2.221112546219003,1,0.32312039395693093,0.4303578456827345,0.24652176036025228
2024-04-22,-2.063842358152301,1,0.2703150242199746,0.4298766158574931,0.2998083599225469
2024-04-23,-1.9109565895460168,1,0.2973629381922893,0.40788189636900657,0.2947551654386911
2024-04-24,-1.950258670207911,2,0.37825009380195873,0.21243540500589866,0.4093145011922528
2024-04-25,-2.0195997604789757,2,0.2643512975997823,0.3469226397888413,0.38872606261129716
2024-04-26,-2.040822770734702,1,0.25199140431759404,0.41040887861296754,0.33759971706945674
2024-04-29,-2.190651357164093,1,0.300514277252593,0.41734598486602026,0.28213973788133156
2024-04-30,-1.9592462468685778,2,0.25074513509782315,0.27415872972611566,0.4750961351759668
2024-05-01,-1.9762445068266166,1,0.2438662894565846,0.4131096490458032,0.34302406149758086
2024-05-02,-1.9273861670130856,1,0.22030264422601173,0.46952307139234056,0.31017428438165934
2024-05-03,-1.9379533323778941,1,0.27564843388165156,0.4521874025108539,0.27216416360742424
2024-05-06,-1.928390724315,1,0.26649274046300175,0.40915840191590763,0.3243488576210791
2024-05-07,-1.9832615579663635,1,0.29987984011904073,0.4089693257206443,0.2911508341603796
2024-05-08,-1.985347788301838,2,0.1888045165863426,0.3354853572761265,0.47571012613748326
2024-05-09,-2.0117262129849487,1,0.23175113646851087,0.4112220181691884,0.35702684536236406
2024-05-10,-2.0447271856141844,2,0.24642166295609574,0.335993573992221,0.4175847630517113
2024-05-13,-2.0422306844981315,2,0.2836482605001775,0.1327917306276393,0.5835600088722627
2024-05-14,-2.504634901193786,1,0.2877182161340718,0.37248021326575126,0.3398015706002062
2024-05-15,-2.532144681087004,1,0.3090543185597292,0.4627463484957298,0.2281993329444502
2024-05-16,-2.4608113895656287,0,0.4433502421853647,0.40935768429712227,0.14729207351757512
2024-05-17,-2.5965836683857226,0,0.644041915582927,0.16824366243285171,0.18771442198414165
2024-05-20,-2.7380034001694113,0,0.7800488638429209,0.1389142832038022,0.0810368529532381
2024-05-21,-2.7458940375049155,0,0.6781529300373905,0.23008846639352803,0.09175860356904134
2024-05-22,-2.67156828792563,0,0.6373863899347552,0.2444328821634298,0.11818072790183053
2024-05-23,-2.506508498494609,1,0.2722813759738295,0.3953258133655718,0.3323928106604916
2024-05-24,-2.452176493134036,1,0.26791264964000194,0.4054339461123055,0.3266534042475991
2024-05-28,-2.4548463847754762,1,0.37926581623853994,0.41527582659926887,0.2054583571622451
2024-05-29,-2.3611571381355176,0,0.40178521789230454,0.3870013308118808,0.21121345129581365
2024-05-30,-2.6057160505043653,0,0.6305656951503412,0.19388713795300702,0.1755471668966062
2024-05-31,-2.4055232611805013,0,0.5618530221688195,0.301915489374792,0.13623148845629313
2024-06-03,-2.408540054876617,0,0.4846477743208204,0.3125491038591924,0.2028031218200933
2024-06-04,-2.4087113674086136,0,0.5684052949361459,0.31182899389846036,0.1197657111654363
2024-06-05,-2.2220294188753047,1,0.3244905675437731,0.3416165881000017,0.33389284435615907
2024-06-06,-2.2373888043437584,1,0.23804351120336664,0.44796942821142083,0.3139870605851175
2024-06-07,-2.327499178720716,1,0.3259548829222044,0.40173801284009214,0.2723071042377129
2024-06-10,-2.364984037487776,2,0.3198163035780646,0.2019118342166007,0.4782718622052405
2024-06-11,-2.363369407118672,1,0.3152644338487787,0.39075516058367765,0.29398040556759203
2024-06-12,-2.442542158752077,1,0.3205992272264647,0.39714220379678783,0.2822585689766353
2024-06-13,-2.666121033135376,0,0.5116336318571061,0.3201691836210848,0.16819718452190385
2024-06-14,-2.747607758853345,0,0.4476218601387678,0.11751008947302174,0.4348680503881312
2024-06-17,-2.695369305353387,0,0.7276448480093252,0.14885044101252926,0.12350471097805657
